po_id,supplier_id,warehouse_id,sku,qty_ordered,unit_cost,total_cost,po_date,expected_delivery,actual_delivery,status,is_on_time,_ingested_at
PO-00007473,SUP-0073,WH-CEN-08,SKU-00586,792,41.2,32630.4,2025-06-18,2025-07-15,2025-07-23,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007474,SUP-0055,WH-SOU-09,SKU-00111,1990,284.51,566174.9,2025-10-23,2025-11-24,2025-11-28,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007475,SUP-0050,WH-EAS-02,SKU-00873,69,330.11,22777.59,2025-06-14,2025-06-18,2025-06-20,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007476,SUP-0028,WH-EAS-03,SKU-00684,1577,424.78,669878.06,2025-10-09,2025-11-09,2025-11-11,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007477,SUP-0011,WH-EAS-01,SKU-00129,110,265.01,29151.1,2026-01-22,2026-02-13,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007478,SUP-0006,WH-EAS-06,SKU-00952,692,197.0,136324.0,2026-03-04,2026-04-14,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007479,SUP-0019,WH-CEN-10,SKU-00082,298,235.07,70050.86,2026-01-15,2026-01-28,2026-02-03,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007480,SUP-0061,WH-EAS-03,SKU-00102,1185,125.2,148362.0,2026-04-04,2026-05-14,2026-05-16,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007481,SUP-0048,WH-SOU-09,SKU-00947,1720,9.72,16718.4,2025-11-19,2026-01-11,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007482,SUP-0010,WH-EAS-06,SKU-00416,422,103.76,43786.72,2025-06-22,2025-07-28,2025-08-07,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007483,SUP-0063,WH-EAS-03,SKU-00085,1258,41.89,52697.62,2025-08-28,2025-09-21,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007484,SUP-0026,WH-EAS-02,SKU-00079,306,43.82,13408.92,2025-09-15,2025-11-08,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007485,SUP-0055,WH-CEN-08,SKU-00827,111,239.97,26636.67,2025-05-05,2025-07-03,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007486,SUP-0047,WH-SOU-09,SKU-00149,1713,151.64,259759.32,2026-04-28,2026-06-02,2026-05-30,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007487,SUP-0057,WH-NOR-04,SKU-00873,278,330.11,91770.58,2025-11-16,2025-12-30,2025-12-28,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007488,SUP-0039,WH-SOU-09,SKU-00557,730,415.1,303023.0,2025-10-22,2025-11-01,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007489,SUP-0047,WH-NOR-04,SKU-00231,1899,13.75,26111.25,2026-01-19,2026-03-16,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007490,SUP-0025,WH-CEN-08,SKU-00413,134,2.62,351.08,2026-02-05,2026-04-05,2026-04-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007491,SUP-0064,WH-CEN-10,SKU-00137,100,375.68,37568.0,2026-02-03,2026-02-27,2026-03-06,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007492,SUP-0025,WH-SOU-09,SKU-00061,1191,374.52,446053.32,2025-09-16,2025-10-11,2025-10-18,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007493,SUP-0044,WH-EAS-02,SKU-00104,1999,76.25,152423.75,2025-09-15,2025-10-19,2025-10-24,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007494,SUP-0002,WH-WES-07,SKU-00408,922,270.81,249686.82,2026-03-26,2026-04-28,2026-05-04,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007495,SUP-0060,WH-CEN-08,SKU-00913,1019,443.24,451661.56,2025-10-25,2025-11-12,2025-11-21,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007496,SUP-0042,WH-CEN-08,SKU-00817,1442,429.08,618733.36,2026-01-03,2026-02-04,2026-02-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007497,SUP-0035,WH-CEN-08,SKU-00208,198,117.96,23356.08,2025-08-31,2025-10-02,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007498,SUP-0049,WH-SOU-09,SKU-00165,837,176.83,148006.71,2026-04-02,2026-04-27,2026-04-27,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007499,SUP-0046,WH-NOR-04,SKU-00337,1177,223.9,263530.3,2026-04-22,2026-05-13,2026-05-15,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007500,SUP-0077,WH-EAS-02,SKU-00204,1905,395.6,753618.0,2025-10-22,2025-11-24,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007501,SUP-0026,WH-NOR-04,SKU-00830,1483,113.22,167905.26,2025-09-03,2025-09-13,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007502,SUP-0028,WH-NOR-05,SKU-00881,720,94.44,67996.8,2026-02-17,2026-04-01,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007503,SUP-0034,WH-EAS-03,SKU-00439,806,404.06,325672.36,2026-01-30,2026-03-27,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007504,SUP-0068,WH-EAS-01,SKU-00688,454,443.7,201439.8,2026-02-13,2026-02-16,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007505,SUP-0047,WH-CEN-10,SKU-00953,525,44.1,23152.5,2025-10-20,2025-12-14,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007506,SUP-0078,WH-CEN-10,SKU-00859,995,200.13,199129.35,2025-12-08,2026-01-04,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007507,SUP-0044,WH-WES-07,SKU-00526,196,27.57,5403.72,2025-07-15,2025-08-29,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007508,SUP-0075,WH-SOU-09,SKU-00681,247,357.18,88223.46,2025-10-20,2025-12-17,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007509,SUP-0011,WH-EAS-02,SKU-00763,1902,369.72,703207.44,2026-01-04,2026-02-22,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007510,SUP-0018,WH-EAS-02,SKU-00475,1619,313.05,506827.95,2025-05-15,2025-07-09,2025-07-08,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007511,SUP-0068,WH-WES-07,SKU-00876,484,80.48,38952.32,2025-11-01,2025-12-08,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007512,SUP-0063,WH-NOR-05,SKU-00500,590,229.9,135641.0,2025-12-06,2026-01-30,2026-01-27,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007513,SUP-0071,WH-EAS-06,SKU-00599,694,83.86,58198.84,2025-07-23,2025-09-12,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007514,SUP-0006,WH-EAS-01,SKU-00490,1742,73.97,128855.74,2026-03-05,2026-03-29,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007515,SUP-0040,WH-NOR-05,SKU-00271,1826,437.74,799313.24,2026-01-01,2026-01-20,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007516,SUP-0019,WH-EAS-06,SKU-00161,322,415.73,133865.06,2025-09-30,2025-11-03,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007517,SUP-0069,WH-SOU-09,SKU-00682,1951,87.3,170322.3,2026-04-06,2026-04-29,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007518,SUP-0029,WH-NOR-04,SKU-00860,121,144.78,17518.38,2025-12-14,2026-02-01,2026-02-08,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007519,SUP-0026,WH-EAS-02,SKU-00398,1725,399.98,689965.5,2025-09-03,2025-10-30,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007520,SUP-0010,WH-WES-07,SKU-00593,254,374.11,95023.94,2025-12-31,2026-01-08,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007521,SUP-0047,WH-CEN-10,SKU-00772,1345,290.09,390171.05,2025-05-30,2025-06-19,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007522,SUP-0037,WH-SOU-09,SKU-00213,860,342.61,294644.6,2026-02-13,2026-03-23,2026-04-01,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007523,SUP-0053,WH-EAS-01,SKU-00339,1352,364.95,493412.4,2025-11-26,2025-12-19,2025-12-18,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007524,SUP-0068,WH-EAS-06,SKU-00358,1780,399.36,710860.8,2025-10-24,2025-12-13,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007525,SUP-0032,WH-CEN-10,SKU-00202,944,355.86,335931.84,2026-02-10,2026-03-01,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007526,SUP-0037,WH-NOR-05,SKU-00061,422,374.52,158047.44,2025-12-08,2026-01-16,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007527,SUP-0038,WH-CEN-10,SKU-00828,1004,407.17,408798.68,2025-07-30,2025-09-26,2025-10-01,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007528,SUP-0072,WH-CEN-10,SKU-00708,1668,257.58,429643.44,2026-03-20,2026-05-02,2026-04-29,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007529,SUP-0078,WH-EAS-02,SKU-00169,225,449.46,101128.5,2025-07-07,2025-08-07,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007530,SUP-0076,WH-EAS-06,SKU-00708,1863,257.58,479871.54,2025-07-09,2025-07-23,2025-07-30,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007531,SUP-0036,WH-WES-07,SKU-00082,906,235.07,212973.42,2025-06-05,2025-06-18,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007532,SUP-0056,WH-EAS-02,SKU-00759,1070,436.92,467504.4,2025-08-16,2025-10-12,2025-10-15,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007533,SUP-0018,WH-EAS-06,SKU-00101,400,218.77,87508.0,2026-01-18,2026-02-13,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007534,SUP-0079,WH-NOR-04,SKU-01000,767,402.27,308541.09,2026-02-01,2026-02-23,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007535,SUP-0071,WH-NOR-05,SKU-00159,1226,161.21,197643.46,2025-12-08,2026-01-14,2026-01-11,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007536,SUP-0046,WH-CEN-08,SKU-00700,1118,175.2,195873.6,2025-08-28,2025-09-06,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007537,SUP-0049,WH-EAS-02,SKU-00132,177,410.01,72571.77,2026-03-28,2026-05-25,2026-05-27,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007538,SUP-0053,WH-CEN-10,SKU-00144,1456,111.54,162402.24,2025-06-01,2025-07-05,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007539,SUP-0060,WH-CEN-08,SKU-00136,1596,83.23,132835.08,2026-01-22,2026-02-04,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007540,SUP-0072,WH-CEN-08,SKU-00773,1294,218.46,282687.24,2025-09-01,2025-09-19,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007541,SUP-0058,WH-WES-07,SKU-00791,284,364.79,103600.36,2026-01-20,2026-03-11,2026-03-13,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007542,SUP-0038,WH-CEN-08,SKU-00955,1743,376.65,656500.95,2025-07-08,2025-07-28,2025-08-01,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007543,SUP-0042,WH-CEN-08,SKU-00980,1060,310.95,329607.0,2026-02-19,2026-04-11,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007544,SUP-0071,WH-WES-07,SKU-00086,1256,231.89,291253.84,2025-05-01,2025-05-06,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007545,SUP-0025,WH-EAS-06,SKU-00830,720,113.22,81518.4,2026-01-23,2026-03-13,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007546,SUP-0017,WH-EAS-02,SKU-00366,1851,8.69,16085.19,2026-04-14,2026-05-05,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007547,SUP-0060,WH-EAS-01,SKU-00384,1098,256.77,281933.46,2025-06-05,2025-06-27,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007548,SUP-0054,WH-EAS-03,SKU-00085,532,41.89,22285.48,2025-06-03,2025-07-29,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007549,SUP-0039,WH-EAS-02,SKU-00965,687,268.41,184397.67,2025-11-25,2025-12-27,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007550,SUP-0003,WH-EAS-02,SKU-00096,1823,280.09,510604.07,2026-04-22,2026-05-23,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007551,SUP-0024,WH-EAS-01,SKU-00675,1811,126.86,229743.46,2025-06-08,2025-06-29,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007552,SUP-0008,WH-NOR-05,SKU-00066,342,301.82,103222.44,2026-03-02,2026-03-11,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007553,SUP-0040,WH-CEN-10,SKU-00986,81,318.0,25758.0,2025-11-19,2026-01-18,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007554,SUP-0016,WH-SOU-09,SKU-00327,1031,236.18,243501.58,2025-05-01,2025-05-18,2025-05-15,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007555,SUP-0012,WH-EAS-03,SKU-00632,771,111.91,86282.61,2025-12-25,2026-01-30,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007556,SUP-0052,WH-EAS-01,SKU-00749,1996,237.2,473451.2,2025-05-08,2025-06-25,2025-06-24,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007557,SUP-0054,WH-EAS-01,SKU-00257,1301,102.88,133846.88,2025-12-26,2026-01-16,2026-01-22,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007558,SUP-0028,WH-EAS-03,SKU-00203,1452,137.53,199693.56,2025-07-30,2025-09-19,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007559,SUP-0024,WH-SOU-09,SKU-00840,1233,4.62,5696.46,2026-02-14,2026-03-20,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007560,SUP-0027,WH-WES-07,SKU-00387,876,355.63,311531.88,2025-09-19,2025-10-31,2025-11-03,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007561,SUP-0001,WH-EAS-01,SKU-00331,697,173.61,121006.17,2026-02-23,2026-03-01,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007562,SUP-0017,WH-SOU-09,SKU-00922,322,443.53,142816.66,2025-12-18,2026-02-06,2026-02-04,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007563,SUP-0070,WH-EAS-01,SKU-00755,1542,33.77,52073.34,2026-03-11,2026-04-29,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007564,SUP-0049,WH-CEN-10,SKU-00135,593,416.56,247020.08,2026-03-18,2026-05-14,2026-05-15,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007565,SUP-0033,WH-NOR-05,SKU-00033,1641,123.62,202860.42,2025-09-27,2025-10-11,2025-10-13,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007566,SUP-0049,WH-WES-07,SKU-00349,1549,227.16,351870.84,2025-09-28,2025-10-28,2025-11-03,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007567,SUP-0069,WH-EAS-03,SKU-00307,574,365.56,209831.44,2025-09-14,2025-09-27,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007568,SUP-0010,WH-EAS-03,SKU-00836,168,60.53,10169.04,2026-02-27,2026-04-11,2026-04-09,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007569,SUP-0011,WH-CEN-10,SKU-00994,870,146.88,127785.6,2025-05-05,2025-06-07,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007570,SUP-0022,WH-EAS-06,SKU-00031,473,421.28,199265.44,2025-09-25,2025-10-08,2025-10-18,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007571,SUP-0013,WH-EAS-03,SKU-00004,1302,223.81,291400.62,2025-04-29,2025-05-09,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007572,SUP-0029,WH-NOR-05,SKU-00651,202,439.67,88813.34,2026-03-08,2026-04-30,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007573,SUP-0030,WH-CEN-08,SKU-00991,1150,328.06,377269.0,2025-12-10,2026-01-01,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007574,SUP-0064,WH-EAS-02,SKU-00579,1607,368.05,591456.35,2026-04-23,2026-05-19,2026-05-25,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007575,SUP-0016,WH-NOR-04,SKU-00777,364,108.39,39453.96,2025-08-29,2025-09-16,2025-09-23,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007576,SUP-0044,WH-SOU-09,SKU-00336,1925,55.55,106933.75,2025-08-06,2025-09-22,2025-09-20,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007577,SUP-0026,WH-NOR-04,SKU-00040,1519,139.37,211703.03,2025-09-05,2025-09-23,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007578,SUP-0009,WH-EAS-01,SKU-00778,1688,328.7,554845.6,2025-08-19,2025-09-22,2025-09-19,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007579,SUP-0018,WH-SOU-09,SKU-00295,1741,16.42,28587.22,2025-08-21,2025-10-05,2025-10-10,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007580,SUP-0057,WH-EAS-01,SKU-00464,255,374.83,95581.65,2025-08-14,2025-08-22,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007581,SUP-0077,WH-WES-07,SKU-00329,1187,430.53,511039.11,2026-01-31,2026-03-21,2026-03-26,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007582,SUP-0041,WH-EAS-03,SKU-00424,541,264.38,143029.58,2026-04-21,2026-05-07,2026-05-13,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007583,SUP-0059,WH-EAS-01,SKU-00770,697,296.27,206500.19,2025-10-03,2025-11-15,2025-11-14,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007584,SUP-0016,WH-NOR-05,SKU-00687,1430,57.38,82053.4,2026-04-09,2026-04-30,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007585,SUP-0076,WH-NOR-04,SKU-00065,883,440.73,389164.59,2025-08-24,2025-10-05,2025-10-15,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007586,SUP-0036,WH-SOU-09,SKU-00783,1533,356.08,545870.64,2025-09-25,2025-10-09,2025-10-07,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007587,SUP-0065,WH-EAS-03,SKU-00056,1933,99.93,193164.69,2025-05-08,2025-06-29,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007588,SUP-0029,WH-NOR-04,SKU-00972,406,174.44,70822.64,2026-02-02,2026-03-22,2026-03-23,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007589,SUP-0004,WH-CEN-08,SKU-00600,1534,289.69,444384.46,2025-07-08,2025-08-01,2025-08-07,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007590,SUP-0065,WH-NOR-05,SKU-00841,1503,34.52,51883.56,2025-06-03,2025-06-29,2025-07-09,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007591,SUP-0070,WH-NOR-05,SKU-00680,1892,106.33,201176.36,2026-01-29,2026-03-23,,DRAFT,,2026-04-30T04:36:50.726872
PO-00007592,SUP-0072,WH-EAS-01,SKU-00427,813,345.03,280509.39,2025-05-19,2025-05-25,2025-06-04,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007593,SUP-0028,WH-CEN-08,SKU-00083,1935,296.84,574385.4,2026-01-21,2026-03-14,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007594,SUP-0047,WH-EAS-03,SKU-00176,659,58.42,38498.78,2025-11-04,2025-12-06,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007595,SUP-0037,WH-EAS-02,SKU-00920,1970,251.45,495356.5,2025-07-29,2025-08-29,2025-08-30,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007596,SUP-0012,WH-WES-07,SKU-00866,566,366.14,207235.24,2025-05-13,2025-06-05,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007597,SUP-0025,WH-EAS-01,SKU-00887,96,347.94,33402.24,2025-05-20,2025-06-29,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007598,SUP-0043,WH-CEN-08,SKU-00208,1299,117.96,153230.04,2025-07-08,2025-07-31,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007599,SUP-0059,WH-EAS-06,SKU-00047,268,238.65,63958.2,2025-06-19,2025-08-01,2025-07-30,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007600,SUP-0008,WH-EAS-06,SKU-00279,1992,208.44,415212.48,2026-03-06,2026-04-10,2026-04-10,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007601,SUP-0070,WH-NOR-05,SKU-00403,1385,101.67,140812.95,2025-08-06,2025-08-31,2025-09-07,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007602,SUP-0003,WH-EAS-06,SKU-00667,1244,56.0,69664.0,2025-10-28,2025-11-19,2025-11-18,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007603,SUP-0043,WH-CEN-08,SKU-00229,1359,163.98,222848.82,2026-03-02,2026-03-06,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007604,SUP-0050,WH-EAS-06,SKU-00738,1804,448.14,808444.56,2025-06-30,2025-07-22,2025-07-31,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007605,SUP-0058,WH-NOR-04,SKU-00735,1217,6.49,7898.33,2025-08-29,2025-10-15,2025-10-17,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007606,SUP-0053,WH-NOR-05,SKU-00210,1816,46.57,84571.12,2025-06-16,2025-07-15,2025-07-18,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007607,SUP-0057,WH-CEN-08,SKU-00474,1765,274.38,484280.7,2025-07-25,2025-08-06,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007608,SUP-0016,WH-NOR-04,SKU-00081,1287,376.97,485160.39,2025-07-18,2025-07-28,2025-08-03,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007609,SUP-0022,WH-EAS-01,SKU-00911,1463,199.89,292439.07,2025-05-06,2025-06-07,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007610,SUP-0060,WH-CEN-08,SKU-00556,215,285.99,61487.85,2026-02-10,2026-03-08,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007611,SUP-0071,WH-CEN-10,SKU-00174,160,158.81,25409.6,2025-10-12,2025-11-15,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007612,SUP-0007,WH-SOU-09,SKU-00588,1353,447.09,604912.77,2026-02-14,2026-02-22,2026-02-21,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007613,SUP-0012,WH-CEN-10,SKU-00382,1099,141.97,156025.03,2025-08-25,2025-09-28,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007614,SUP-0061,WH-EAS-02,SKU-00928,926,58.21,53902.46,2025-08-23,2025-10-07,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007615,SUP-0051,WH-NOR-05,SKU-00036,1938,18.38,35620.44,2025-09-17,2025-10-31,,IN_TRANSIT,,2026-04-30T04:36:50.726872
PO-00007616,SUP-0043,WH-EAS-06,SKU-00353,580,407.39,236286.2,2025-05-10,2025-05-28,2025-05-29,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007617,SUP-0062,WH-SOU-09,SKU-00117,1051,333.85,350876.35,2025-11-23,2025-12-23,2025-12-26,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007618,SUP-0020,WH-WES-07,SKU-00299,1966,334.24,657115.84,2025-10-24,2025-12-04,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007619,SUP-0080,WH-CEN-08,SKU-00183,1289,11.88,15313.32,2026-04-09,2026-05-12,2026-05-16,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007620,SUP-0041,WH-NOR-04,SKU-00380,1656,446.81,739917.36,2025-07-06,2025-08-18,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007621,SUP-0031,WH-NOR-05,SKU-00387,151,355.63,53700.13,2025-10-16,2025-10-19,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007622,SUP-0068,WH-SOU-09,SKU-00664,1567,313.14,490690.38,2025-11-07,2025-12-19,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007623,SUP-0001,WH-EAS-06,SKU-00251,1474,178.72,263433.28,2025-05-29,2025-07-02,2025-07-01,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007624,SUP-0023,WH-NOR-05,SKU-00675,63,126.86,7992.18,2026-02-05,2026-02-20,2026-02-19,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007625,SUP-0008,WH-EAS-03,SKU-00775,982,158.26,155411.32,2025-12-21,2026-02-06,2026-02-13,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007626,SUP-0001,WH-CEN-08,SKU-00877,979,202.17,197924.43,2025-09-24,2025-10-03,2025-10-04,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007627,SUP-0045,WH-CEN-10,SKU-00451,61,409.91,25004.51,2025-11-14,2025-12-27,2025-12-31,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007628,SUP-0001,WH-EAS-02,SKU-00306,1059,198.48,210190.32,2026-01-31,2026-04-01,,CANCELLED,,2026-04-30T04:36:50.726872
PO-00007629,SUP-0022,WH-NOR-05,SKU-00843,1054,411.65,433879.1,2025-11-17,2025-12-22,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007630,SUP-0030,WH-EAS-06,SKU-00810,504,59.61,30043.44,2025-12-16,2026-01-01,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007631,SUP-0002,WH-CEN-08,SKU-00697,151,130.45,19697.95,2026-03-14,2026-04-27,,SUBMITTED,,2026-04-30T04:36:50.726872
PO-00007632,SUP-0043,WH-CEN-08,SKU-00303,1760,209.45,368632.0,2025-11-28,2026-01-05,2026-01-14,RECEIVED,False,2026-04-30T04:36:50.726872
PO-00007633,SUP-0077,WH-NOR-04,SKU-00314,1088,78.41,85310.08,2025-05-26,2025-06-20,2025-06-18,RECEIVED,True,2026-04-30T04:36:50.726872
PO-00007634,SUP-0004,WH-EAS-06,SKU-00168,850,295.31,251013.5,2025-10-18,2025-10-21,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007635,SUP-0044,WH-EAS-06,SKU-00287,1028,393.55,404569.4,2025-09-18,2025-11-15,,CONFIRMED,,2026-04-30T04:36:50.726872
PO-00007636,SUP-0035,WH-WES-07,SKU-00329,742,430.53,319453.26,2025-06-03,2025-07-01,2025-07-05,RECEIVED,False,2026-04-30T04:36:50.726872
