dock_id,warehouse_id,carrier_id,shipment_id,activity_type,arrived_at,departed_at,duration_minutes,num_pallets,employee_id,_ingested_at
DOCK-OR-05-10,WH-NOR-05,CAR-004,SHIP-00020073,INBOUND_RECEIVE,2025-12-25T13:18:05,2025-12-25T14:59:05,101,9,EMP-00018,2026-04-30T04:36:50.726872
DOCK-EN-10-24,WH-CEN-10,CAR-007,SHIP-00013261,INBOUND_RECEIVE,2025-05-23T04:55:13,2025-05-23T07:45:13,170,38,EMP-00199,2026-04-30T04:36:50.726872
DOCK-AS-01-15,WH-EAS-01,CAR-008,SHIP-00015487,INBOUND_RECEIVE,2026-02-18T23:40:21,2026-02-19T01:15:21,95,28,EMP-00146,2026-04-30T04:36:50.726872
DOCK-AS-06-07,WH-EAS-06,CAR-002,SHIP-00021943,INBOUND_RECEIVE,2025-10-23T04:00:11,2025-10-23T07:41:11,221,12,EMP-00156,2026-04-30T04:36:50.726872
DOCK-ES-07-15,WH-WES-07,CAR-010,SHIP-00001360,INBOUND_RECEIVE,2025-09-15T14:49:18,2025-09-15T18:48:18,239,15,EMP-00067,2026-04-30T04:36:50.726872
DOCK-EN-10-11,WH-CEN-10,CAR-007,SHIP-00043329,OUTBOUND_SHIP,2026-01-21T14:49:38,2026-01-21T17:59:38,190,20,EMP-00035,2026-04-30T04:36:50.726872
DOCK-EN-10-08,WH-CEN-10,CAR-001,SHIP-00022434,CROSS_DOCK,2025-10-07T10:44:27,2025-10-07T12:55:27,131,11,EMP-00172,2026-04-30T04:36:50.726872
DOCK-AS-02-13,WH-EAS-02,CAR-007,SHIP-00014023,OUTBOUND_SHIP,2025-06-14T09:58:06,2025-06-14T10:30:06,32,39,EMP-00194,2026-04-30T04:36:50.726872
DOCK-AS-01-03,WH-EAS-01,CAR-008,SHIP-00039493,OUTBOUND_SHIP,2025-05-11T08:27:37,2025-05-11T09:12:37,45,1,EMP-00108,2026-04-30T04:36:50.726872
DOCK-OR-04-15,WH-NOR-04,CAR-010,SHIP-00029428,OUTBOUND_SHIP,2026-03-28T16:04:22,2026-03-28T17:41:22,97,10,EMP-00105,2026-04-30T04:36:50.726872
DOCK-ES-07-16,WH-WES-07,CAR-005,SHIP-00033527,OUTBOUND_SHIP,2025-09-06T02:21:58,2025-09-06T03:29:58,68,6,EMP-00161,2026-04-30T04:36:50.726872
DOCK-ES-07-11,WH-WES-07,CAR-009,SHIP-00020054,INBOUND_RECEIVE,2025-11-13T01:23:16,2025-11-13T04:19:16,176,27,EMP-00001,2026-04-30T04:36:50.726872
DOCK-OR-05-09,WH-NOR-05,CAR-005,SHIP-00034945,OUTBOUND_SHIP,2025-08-10T12:15:10,2025-08-10T13:23:10,68,22,EMP-00047,2026-04-30T04:36:50.726872
DOCK-AS-02-08,WH-EAS-02,CAR-009,SHIP-00009709,INBOUND_RECEIVE,2026-03-13T19:09:51,2026-03-13T22:42:51,213,30,EMP-00140,2026-04-30T04:36:50.726872
DOCK-EN-10-05,WH-CEN-10,CAR-002,SHIP-00032631,INBOUND_RECEIVE,2025-06-13T14:28:02,2025-06-13T15:17:02,49,12,EMP-00152,2026-04-30T04:36:50.726872
DOCK-AS-02-20,WH-EAS-02,CAR-009,SHIP-00044668,CROSS_DOCK,2025-09-17T00:47:46,2025-09-17T01:36:46,49,35,EMP-00059,2026-04-30T04:36:50.726872
DOCK-AS-01-05,WH-EAS-01,CAR-005,SHIP-00006303,INBOUND_RECEIVE,2026-02-24T07:59:41,2026-02-24T11:56:41,237,7,EMP-00108,2026-04-30T04:36:50.726872
DOCK-OU-09-17,WH-SOU-09,CAR-009,SHIP-00026903,OUTBOUND_SHIP,2026-03-10T00:43:30,2026-03-10T03:34:30,171,4,EMP-00130,2026-04-30T04:36:50.726872
DOCK-ES-07-23,WH-WES-07,CAR-003,SHIP-00003241,INBOUND_RECEIVE,2025-07-03T04:23:34,2025-07-03T05:43:34,80,1,EMP-00121,2026-04-30T04:36:50.726872
DOCK-AS-03-09,WH-EAS-03,CAR-008,SHIP-00041363,OUTBOUND_SHIP,2025-05-25T14:11:13,2025-05-25T16:38:13,147,28,EMP-00164,2026-04-30T04:36:50.726872
DOCK-AS-02-08,WH-EAS-02,CAR-001,SHIP-00032119,INBOUND_RECEIVE,2025-07-29T20:16:31,2025-07-29T22:37:31,141,40,EMP-00174,2026-04-30T04:36:50.726872
DOCK-AS-03-09,WH-EAS-03,CAR-005,SHIP-00027634,INBOUND_RECEIVE,2025-12-28T03:13:43,2025-12-28T05:03:43,110,22,EMP-00064,2026-04-30T04:36:50.726872
DOCK-EN-10-22,WH-CEN-10,CAR-004,SHIP-00001967,CROSS_DOCK,2025-06-12T20:14:49,2025-06-12T20:37:49,23,39,EMP-00116,2026-04-30T04:36:50.726872
DOCK-AS-06-15,WH-EAS-06,CAR-005,SHIP-00037279,OUTBOUND_SHIP,2025-07-31T14:50:21,2025-07-31T16:03:21,73,11,EMP-00100,2026-04-30T04:36:50.726872
DOCK-ES-07-20,WH-WES-07,CAR-008,SHIP-00027785,INBOUND_RECEIVE,2025-07-26T09:45:22,2025-07-26T12:55:22,190,36,EMP-00173,2026-04-30T04:36:50.726872
DOCK-AS-02-21,WH-EAS-02,CAR-010,SHIP-00032928,OUTBOUND_SHIP,2025-07-07T14:04:33,2025-07-07T16:50:33,166,6,EMP-00148,2026-04-30T04:36:50.726872
DOCK-OU-09-01,WH-SOU-09,CAR-009,SHIP-00035893,INBOUND_RECEIVE,2025-09-06T10:19:33,2025-09-06T12:37:33,138,8,EMP-00130,2026-04-30T04:36:50.726872
DOCK-AS-01-22,WH-EAS-01,CAR-002,SHIP-00022540,INBOUND_RECEIVE,2025-07-01T15:26:21,2025-07-01T18:51:21,205,25,EMP-00108,2026-04-30T04:36:50.726872
DOCK-OR-04-17,WH-NOR-04,CAR-002,SHIP-00044735,INBOUND_RECEIVE,2025-06-15T13:41:52,2025-06-15T15:42:52,121,40,EMP-00170,2026-04-30T04:36:50.726872
DOCK-EN-08-24,WH-CEN-08,CAR-009,SHIP-00000412,INBOUND_RECEIVE,2026-03-30T03:01:08,2026-03-30T05:22:08,141,19,EMP-00136,2026-04-30T04:36:50.726872
DOCK-OU-09-18,WH-SOU-09,CAR-005,SHIP-00007181,OUTBOUND_SHIP,2026-03-01T11:54:58,2026-03-01T15:45:58,231,26,EMP-00118,2026-04-30T04:36:50.726872
DOCK-AS-03-15,WH-EAS-03,CAR-004,SHIP-00041706,INBOUND_RECEIVE,2026-01-21T06:44:57,2026-01-21T07:46:57,62,25,EMP-00168,2026-04-30T04:36:50.726872
DOCK-AS-01-11,WH-EAS-01,CAR-008,SHIP-00031264,CROSS_DOCK,2025-10-11T11:12:57,2025-10-11T14:27:57,195,7,EMP-00146,2026-04-30T04:36:50.726872
DOCK-EN-10-17,WH-CEN-10,CAR-009,SHIP-00005827,INBOUND_RECEIVE,2026-01-22T03:27:18,2026-01-22T05:33:18,126,26,EMP-00022,2026-04-30T04:36:50.726872
DOCK-EN-10-06,WH-CEN-10,CAR-010,SHIP-00030652,OUTBOUND_SHIP,2026-02-08T10:19:34,2026-02-08T11:29:34,70,35,EMP-00192,2026-04-30T04:36:50.726872
DOCK-AS-03-20,WH-EAS-03,CAR-005,SHIP-00008367,INBOUND_RECEIVE,2025-09-10T06:42:59,2025-09-10T09:13:59,151,38,EMP-00061,2026-04-30T04:36:50.726872
DOCK-AS-06-07,WH-EAS-06,CAR-006,SHIP-00013001,OUTBOUND_SHIP,2025-07-13T23:09:31,2025-07-14T01:41:31,152,20,EMP-00073,2026-04-30T04:36:50.726872
DOCK-EN-08-05,WH-CEN-08,CAR-009,SHIP-00035016,CROSS_DOCK,2026-02-03T16:35:55,2026-02-03T18:10:55,95,13,EMP-00028,2026-04-30T04:36:50.726872
DOCK-OR-04-21,WH-NOR-04,CAR-003,SHIP-00044122,OUTBOUND_SHIP,2026-03-26T19:47:23,2026-03-26T21:15:23,88,11,EMP-00038,2026-04-30T04:36:50.726872
DOCK-OU-09-14,WH-SOU-09,CAR-008,SHIP-00009645,CROSS_DOCK,2025-09-18T02:17:04,2025-09-18T02:48:04,31,18,EMP-00099,2026-04-30T04:36:50.726872
DOCK-AS-01-10,WH-EAS-01,CAR-005,SHIP-00010673,CROSS_DOCK,2025-08-03T02:28:33,2025-08-03T05:15:33,167,13,EMP-00042,2026-04-30T04:36:50.726872
DOCK-ES-07-10,WH-WES-07,CAR-002,SHIP-00022741,INBOUND_RECEIVE,2026-02-21T11:40:16,2026-02-21T14:55:16,195,25,EMP-00011,2026-04-30T04:36:50.726872
DOCK-AS-06-15,WH-EAS-06,CAR-009,SHIP-00043437,INBOUND_RECEIVE,2025-06-05T03:35:30,2025-06-05T04:07:30,32,22,EMP-00191,2026-04-30T04:36:50.726872
DOCK-OR-05-13,WH-NOR-05,CAR-010,SHIP-00000994,OUTBOUND_SHIP,2025-08-06T04:12:35,2025-08-06T06:19:35,127,3,EMP-00007,2026-04-30T04:36:50.726872
DOCK-AS-06-09,WH-EAS-06,CAR-002,SHIP-00037039,INBOUND_RECEIVE,2026-01-10T18:25:14,2026-01-10T20:11:14,106,9,EMP-00051,2026-04-30T04:36:50.726872
DOCK-AS-01-08,WH-EAS-01,CAR-004,SHIP-00029491,OUTBOUND_SHIP,2025-07-30T03:32:55,2025-07-30T05:03:55,91,13,EMP-00037,2026-04-30T04:36:50.726872
DOCK-AS-06-18,WH-EAS-06,CAR-008,SHIP-00028174,OUTBOUND_SHIP,2025-12-09T06:35:56,2025-12-09T10:30:56,235,39,EMP-00169,2026-04-30T04:36:50.726872
DOCK-OR-05-10,WH-NOR-05,CAR-002,SHIP-00019245,INBOUND_RECEIVE,2026-02-27T11:28:54,2026-02-27T13:11:54,103,4,EMP-00066,2026-04-30T04:36:50.726872
DOCK-OU-09-01,WH-SOU-09,CAR-006,SHIP-00006879,OUTBOUND_SHIP,2026-01-15T01:53:43,2026-01-15T03:28:43,95,34,EMP-00175,2026-04-30T04:36:50.726872
DOCK-AS-02-02,WH-EAS-02,CAR-007,SHIP-00002018,INBOUND_RECEIVE,2025-11-08T12:17:19,2025-11-08T14:25:19,128,8,EMP-00054,2026-04-30T04:36:50.726872
DOCK-EN-08-15,WH-CEN-08,CAR-009,SHIP-00022108,CROSS_DOCK,2026-01-28T13:13:48,2026-01-28T16:58:48,225,19,EMP-00050,2026-04-30T04:36:50.726872
DOCK-EN-10-13,WH-CEN-10,CAR-008,SHIP-00012863,INBOUND_RECEIVE,2026-02-18T02:53:23,2026-02-18T06:35:23,222,1,EMP-00022,2026-04-30T04:36:50.726872
DOCK-ES-07-13,WH-WES-07,CAR-009,SHIP-00019162,INBOUND_RECEIVE,2025-09-10T17:05:59,2025-09-10T17:25:59,20,17,EMP-00104,2026-04-30T04:36:50.726872
DOCK-ES-07-05,WH-WES-07,CAR-009,SHIP-00031601,OUTBOUND_SHIP,2026-02-12T00:17:25,2026-02-12T03:56:25,219,26,EMP-00142,2026-04-30T04:36:50.726872
DOCK-AS-02-10,WH-EAS-02,CAR-008,SHIP-00031132,INBOUND_RECEIVE,2025-10-24T22:39:46,2025-10-25T01:02:46,143,18,EMP-00098,2026-04-30T04:36:50.726872
DOCK-EN-08-04,WH-CEN-08,CAR-002,SHIP-00004975,CROSS_DOCK,2026-03-26T14:12:22,2026-03-26T15:48:22,96,40,EMP-00012,2026-04-30T04:36:50.726872
DOCK-OU-09-11,WH-SOU-09,CAR-009,SHIP-00012296,INBOUND_RECEIVE,2026-01-09T22:58:52,2026-01-10T01:35:52,157,18,EMP-00150,2026-04-30T04:36:50.726872
DOCK-EN-10-02,WH-CEN-10,CAR-008,SHIP-00001577,INBOUND_RECEIVE,2025-10-01T09:45:39,2025-10-01T10:44:39,59,9,EMP-00198,2026-04-30T04:36:50.726872
DOCK-AS-03-16,WH-EAS-03,CAR-010,SHIP-00020820,CROSS_DOCK,2025-11-18T00:41:00,2025-11-18T01:42:00,61,2,EMP-00168,2026-04-30T04:36:50.726872
DOCK-AS-01-24,WH-EAS-01,CAR-003,SHIP-00039582,INBOUND_RECEIVE,2026-04-10T16:51:09,2026-04-10T17:23:09,32,20,EMP-00108,2026-04-30T04:36:50.726872
DOCK-OR-04-23,WH-NOR-04,CAR-007,SHIP-00027261,OUTBOUND_SHIP,2026-04-18T21:01:19,2026-04-18T21:42:19,41,33,EMP-00101,2026-04-30T04:36:50.726872
DOCK-AS-02-11,WH-EAS-02,CAR-002,SHIP-00020513,INBOUND_RECEIVE,2026-02-20T11:09:10,2026-02-20T14:37:10,208,40,EMP-00162,2026-04-30T04:36:50.726872
DOCK-AS-06-24,WH-EAS-06,CAR-001,SHIP-00040438,OUTBOUND_SHIP,2025-08-02T18:33:48,2025-08-02T22:21:48,228,34,EMP-00159,2026-04-30T04:36:50.726872
DOCK-AS-02-16,WH-EAS-02,CAR-003,SHIP-00040882,OUTBOUND_SHIP,2025-06-10T04:40:19,2025-06-10T08:03:19,203,14,EMP-00054,2026-04-30T04:36:50.726872
DOCK-AS-03-18,WH-EAS-03,CAR-009,SHIP-00012359,OUTBOUND_SHIP,2026-01-10T12:27:14,2026-01-10T15:25:14,178,36,EMP-00125,2026-04-30T04:36:50.726872
DOCK-OR-04-11,WH-NOR-04,CAR-009,SHIP-00016016,INBOUND_RECEIVE,2025-08-29T20:30:37,2025-08-29T23:50:37,200,9,EMP-00112,2026-04-30T04:36:50.726872
DOCK-OU-09-06,WH-SOU-09,CAR-009,SHIP-00013155,RETURN_RECEIVE,2025-05-10T05:29:41,2025-05-10T06:33:41,64,29,EMP-00099,2026-04-30T04:36:50.726872
DOCK-OR-05-05,WH-NOR-05,CAR-010,SHIP-00034061,RETURN_RECEIVE,2025-11-06T17:01:09,2025-11-06T18:21:09,80,25,EMP-00060,2026-04-30T04:36:50.726872
DOCK-OR-05-09,WH-NOR-05,CAR-001,SHIP-00041271,CROSS_DOCK,2025-09-16T04:00:47,2025-09-16T06:40:47,160,12,EMP-00134,2026-04-30T04:36:50.726872
DOCK-OR-04-01,WH-NOR-04,CAR-002,SHIP-00016283,RETURN_RECEIVE,2025-08-26T06:55:07,2025-08-26T08:47:07,112,30,EMP-00101,2026-04-30T04:36:50.726872
DOCK-EN-10-09,WH-CEN-10,CAR-001,SHIP-00001357,OUTBOUND_SHIP,2025-10-04T21:16:50,2025-10-05T00:30:50,194,30,EMP-00116,2026-04-30T04:36:50.726872
DOCK-AS-03-16,WH-EAS-03,CAR-006,SHIP-00011796,OUTBOUND_SHIP,2025-09-23T16:56:25,2025-09-23T19:35:25,159,19,EMP-00020,2026-04-30T04:36:50.726872
DOCK-EN-10-14,WH-CEN-10,CAR-002,SHIP-00031102,RETURN_RECEIVE,2025-07-01T14:01:57,2025-07-01T16:47:57,166,24,EMP-00083,2026-04-30T04:36:50.726872
DOCK-EN-10-12,WH-CEN-10,CAR-006,SHIP-00004869,OUTBOUND_SHIP,2026-02-27T20:14:01,2026-02-27T20:51:01,37,25,EMP-00081,2026-04-30T04:36:50.726872
DOCK-OU-09-04,WH-SOU-09,CAR-009,SHIP-00035534,OUTBOUND_SHIP,2025-08-24T14:38:00,2025-08-24T17:02:00,144,27,EMP-00024,2026-04-30T04:36:50.726872
DOCK-AS-02-17,WH-EAS-02,CAR-005,SHIP-00019646,OUTBOUND_SHIP,2025-12-31T12:38:38,2025-12-31T14:48:38,130,4,EMP-00098,2026-04-30T04:36:50.726872
DOCK-OU-09-14,WH-SOU-09,CAR-004,SHIP-00026259,INBOUND_RECEIVE,2025-05-13T13:43:45,2025-05-13T14:21:45,38,6,EMP-00167,2026-04-30T04:36:50.726872
DOCK-AS-01-12,WH-EAS-01,CAR-008,SHIP-00027167,OUTBOUND_SHIP,2025-06-23T06:01:02,2025-06-23T09:46:02,225,25,EMP-00149,2026-04-30T04:36:50.726872
DOCK-OR-05-15,WH-NOR-05,CAR-009,SHIP-00002728,OUTBOUND_SHIP,2025-08-10T17:20:17,2025-08-10T18:46:17,86,18,EMP-00006,2026-04-30T04:36:50.726872
DOCK-OR-04-04,WH-NOR-04,CAR-007,SHIP-00007663,OUTBOUND_SHIP,2025-06-23T10:06:12,2025-06-23T12:33:12,147,15,EMP-00065,2026-04-30T04:36:50.726872
DOCK-EN-08-23,WH-CEN-08,CAR-004,SHIP-00022293,INBOUND_RECEIVE,2026-02-27T04:37:34,2026-02-27T06:38:34,121,26,EMP-00031,2026-04-30T04:36:50.726872
DOCK-AS-06-13,WH-EAS-06,CAR-007,SHIP-00042825,OUTBOUND_SHIP,2026-04-13T19:03:45,2026-04-13T22:47:45,224,15,EMP-00052,2026-04-30T04:36:50.726872
DOCK-AS-06-11,WH-EAS-06,CAR-005,SHIP-00031593,CROSS_DOCK,2025-08-07T21:05:02,2025-08-07T21:40:02,35,17,EMP-00026,2026-04-30T04:36:50.726872
DOCK-OU-09-05,WH-SOU-09,CAR-008,SHIP-00011587,OUTBOUND_SHIP,2026-04-21T20:59:31,2026-04-21T22:05:31,66,21,EMP-00033,2026-04-30T04:36:50.726872
DOCK-EN-10-21,WH-CEN-10,CAR-010,SHIP-00021484,OUTBOUND_SHIP,2025-10-02T04:12:35,2025-10-02T07:38:35,206,14,EMP-00198,2026-04-30T04:36:50.726872
DOCK-EN-10-04,WH-CEN-10,CAR-008,SHIP-00007513,INBOUND_RECEIVE,2025-07-18T01:37:08,2025-07-18T03:39:08,122,5,EMP-00176,2026-04-30T04:36:50.726872
DOCK-OR-05-06,WH-NOR-05,CAR-007,SHIP-00021255,INBOUND_RECEIVE,2025-06-18T15:27:51,2025-06-18T17:50:51,143,3,EMP-00153,2026-04-30T04:36:50.726872
DOCK-AS-01-02,WH-EAS-01,CAR-005,SHIP-00041306,OUTBOUND_SHIP,2026-04-21T09:09:22,2026-04-21T11:12:22,123,18,EMP-00041,2026-04-30T04:36:50.726872
DOCK-EN-10-11,WH-CEN-10,CAR-002,SHIP-00043376,OUTBOUND_SHIP,2025-11-13T15:11:27,2025-11-13T16:03:27,52,8,EMP-00022,2026-04-30T04:36:50.726872
DOCK-OR-04-21,WH-NOR-04,CAR-006,SHIP-00029402,OUTBOUND_SHIP,2026-04-12T21:43:32,2026-04-13T01:43:32,240,22,EMP-00144,2026-04-30T04:36:50.726872
DOCK-AS-06-19,WH-EAS-06,CAR-007,SHIP-00000355,OUTBOUND_SHIP,2025-12-10T01:53:29,2025-12-10T03:09:29,76,4,EMP-00073,2026-04-30T04:36:50.726872
DOCK-ES-07-20,WH-WES-07,CAR-007,SHIP-00025939,CROSS_DOCK,2025-10-22T01:02:10,2025-10-22T01:50:10,48,34,EMP-00173,2026-04-30T04:36:50.726872
DOCK-AS-03-03,WH-EAS-03,CAR-005,SHIP-00044192,INBOUND_RECEIVE,2025-05-15T19:17:26,2025-05-15T21:25:26,128,40,EMP-00061,2026-04-30T04:36:50.726872
DOCK-AS-02-24,WH-EAS-02,CAR-008,SHIP-00041015,RETURN_RECEIVE,2025-10-31T00:50:13,2025-10-31T03:36:13,166,13,EMP-00194,2026-04-30T04:36:50.726872
DOCK-AS-03-04,WH-EAS-03,CAR-003,SHIP-00010539,CROSS_DOCK,2025-06-21T22:14:40,2025-06-22T00:06:40,112,10,EMP-00096,2026-04-30T04:36:50.726872
DOCK-OR-04-13,WH-NOR-04,CAR-005,SHIP-00038501,OUTBOUND_SHIP,2026-02-27T13:32:51,2026-02-27T15:05:51,93,23,EMP-00129,2026-04-30T04:36:50.726872
DOCK-EN-08-13,WH-CEN-08,CAR-009,SHIP-00024608,CROSS_DOCK,2025-12-16T00:48:02,2025-12-16T04:17:02,209,23,EMP-00048,2026-04-30T04:36:50.726872
DOCK-AS-03-02,WH-EAS-03,CAR-004,SHIP-00036813,OUTBOUND_SHIP,2025-05-28T02:55:40,2025-05-28T03:16:40,21,18,EMP-00061,2026-04-30T04:36:50.726872
DOCK-EN-08-01,WH-CEN-08,CAR-001,SHIP-00031369,OUTBOUND_SHIP,2025-09-06T19:29:50,2025-09-06T21:38:50,129,18,EMP-00177,2026-04-30T04:36:50.726872
DOCK-AS-06-15,WH-EAS-06,CAR-003,SHIP-00016785,RETURN_RECEIVE,2025-07-11T02:51:14,2025-07-11T04:43:14,112,35,EMP-00049,2026-04-30T04:36:50.726872
DOCK-OU-09-12,WH-SOU-09,CAR-003,SHIP-00017115,OUTBOUND_SHIP,2025-09-20T16:26:46,2025-09-20T20:17:46,231,28,EMP-00040,2026-04-30T04:36:50.726872
DOCK-AS-01-10,WH-EAS-01,CAR-008,SHIP-00005259,OUTBOUND_SHIP,2025-11-16T12:10:32,2025-11-16T14:56:32,166,2,EMP-00124,2026-04-30T04:36:50.726872
DOCK-EN-08-15,WH-CEN-08,CAR-003,SHIP-00042459,RETURN_RECEIVE,2025-10-15T17:26:23,2025-10-15T19:23:23,117,30,EMP-00043,2026-04-30T04:36:50.726872
DOCK-AS-06-08,WH-EAS-06,CAR-002,SHIP-00026839,OUTBOUND_SHIP,2025-05-08T08:00:05,2025-05-08T10:20:05,140,10,EMP-00169,2026-04-30T04:36:50.726872
DOCK-OR-04-02,WH-NOR-04,CAR-006,SHIP-00018304,OUTBOUND_SHIP,2026-01-06T17:06:31,2026-01-06T19:35:31,149,33,EMP-00119,2026-04-30T04:36:50.726872
DOCK-EN-08-08,WH-CEN-08,CAR-004,SHIP-00041888,INBOUND_RECEIVE,2025-09-28T10:44:12,2025-09-28T14:13:12,209,9,EMP-00189,2026-04-30T04:36:50.726872
DOCK-AS-02-14,WH-EAS-02,CAR-001,SHIP-00039114,OUTBOUND_SHIP,2026-02-23T13:48:30,2026-02-23T14:14:30,26,9,EMP-00140,2026-04-30T04:36:50.726872
DOCK-OR-05-08,WH-NOR-05,CAR-001,SHIP-00016401,INBOUND_RECEIVE,2025-11-18T17:32:46,2025-11-18T19:57:46,145,13,EMP-00025,2026-04-30T04:36:50.726872
DOCK-EN-10-10,WH-CEN-10,CAR-001,SHIP-00036782,INBOUND_RECEIVE,2026-04-26T09:18:45,2026-04-26T12:03:45,165,8,EMP-00083,2026-04-30T04:36:50.726872
DOCK-AS-03-05,WH-EAS-03,CAR-004,SHIP-00022339,INBOUND_RECEIVE,2025-12-17T11:24:47,2025-12-17T12:52:47,88,34,EMP-00079,2026-04-30T04:36:50.726872
DOCK-AS-01-22,WH-EAS-01,CAR-004,SHIP-00002863,OUTBOUND_SHIP,2025-11-09T13:50:03,2025-11-09T17:03:03,193,29,EMP-00021,2026-04-30T04:36:50.726872
DOCK-ES-07-09,WH-WES-07,CAR-006,SHIP-00010783,OUTBOUND_SHIP,2025-08-27T07:38:01,2025-08-27T11:38:01,240,22,EMP-00053,2026-04-30T04:36:50.726872
DOCK-ES-07-18,WH-WES-07,CAR-007,SHIP-00004745,INBOUND_RECEIVE,2025-08-21T10:24:46,2025-08-21T13:45:46,201,14,EMP-00122,2026-04-30T04:36:50.726872
DOCK-EN-10-09,WH-CEN-10,CAR-010,SHIP-00009122,OUTBOUND_SHIP,2025-08-18T19:52:51,2025-08-18T20:46:51,54,21,EMP-00081,2026-04-30T04:36:50.726872
DOCK-OU-09-03,WH-SOU-09,CAR-002,SHIP-00034731,OUTBOUND_SHIP,2025-06-26T05:56:58,2025-06-26T09:53:58,237,30,EMP-00130,2026-04-30T04:36:50.726872
DOCK-EN-10-15,WH-CEN-10,CAR-003,SHIP-00010255,INBOUND_RECEIVE,2025-12-27T08:00:39,2025-12-27T11:57:39,237,2,EMP-00068,2026-04-30T04:36:50.726872
DOCK-AS-02-11,WH-EAS-02,CAR-002,SHIP-00003736,INBOUND_RECEIVE,2025-09-26T04:37:34,2025-09-26T06:08:34,91,12,EMP-00002,2026-04-30T04:36:50.726872
DOCK-OR-05-08,WH-NOR-05,CAR-002,SHIP-00032452,OUTBOUND_SHIP,2025-11-25T11:00:57,2025-11-25T11:33:57,33,31,EMP-00193,2026-04-30T04:36:50.726872
DOCK-OU-09-15,WH-SOU-09,CAR-001,SHIP-00032212,OUTBOUND_SHIP,2025-07-13T20:13:07,2025-07-13T21:12:07,59,23,EMP-00117,2026-04-30T04:36:50.726872
DOCK-OR-04-21,WH-NOR-04,CAR-004,SHIP-00030624,OUTBOUND_SHIP,2025-09-16T08:30:28,2025-09-16T10:55:28,145,14,EMP-00092,2026-04-30T04:36:50.726872
DOCK-AS-06-07,WH-EAS-06,CAR-006,SHIP-00019588,OUTBOUND_SHIP,2026-01-03T06:45:35,2026-01-03T08:13:35,88,7,EMP-00056,2026-04-30T04:36:50.726872
DOCK-AS-06-06,WH-EAS-06,CAR-004,SHIP-00022914,INBOUND_RECEIVE,2025-10-23T18:43:57,2025-10-23T21:37:57,174,7,EMP-00183,2026-04-30T04:36:50.726872
DOCK-AS-06-15,WH-EAS-06,CAR-006,SHIP-00011367,INBOUND_RECEIVE,2026-03-13T19:18:09,2026-03-13T21:43:09,145,18,EMP-00115,2026-04-30T04:36:50.726872
DOCK-AS-02-17,WH-EAS-02,CAR-007,SHIP-00017380,INBOUND_RECEIVE,2025-10-18T04:14:03,2025-10-18T08:03:03,229,17,EMP-00055,2026-04-30T04:36:50.726872
DOCK-OR-04-11,WH-NOR-04,CAR-010,SHIP-00029025,INBOUND_RECEIVE,2026-01-27T23:11:02,2026-01-28T02:00:02,169,17,EMP-00015,2026-04-30T04:36:50.726872
DOCK-OU-09-04,WH-SOU-09,CAR-009,SHIP-00000062,OUTBOUND_SHIP,2025-11-14T06:52:00,2025-11-14T09:26:00,154,23,EMP-00099,2026-04-30T04:36:50.726872
DOCK-OU-09-06,WH-SOU-09,CAR-006,SHIP-00002683,CROSS_DOCK,2026-04-22T13:49:44,2026-04-22T14:11:44,22,11,EMP-00150,2026-04-30T04:36:50.726872
DOCK-AS-03-19,WH-EAS-03,CAR-004,SHIP-00001108,OUTBOUND_SHIP,2026-02-26T11:41:09,2026-02-26T15:23:09,222,20,EMP-00141,2026-04-30T04:36:50.726872
DOCK-EN-10-17,WH-CEN-10,CAR-007,SHIP-00000752,INBOUND_RECEIVE,2025-12-04T13:39:07,2025-12-04T14:42:07,63,22,EMP-00009,2026-04-30T04:36:50.726872
DOCK-AS-02-06,WH-EAS-02,CAR-008,SHIP-00040323,INBOUND_RECEIVE,2025-06-26T14:13:38,2025-06-26T17:33:38,200,32,EMP-00072,2026-04-30T04:36:50.726872
DOCK-OU-09-06,WH-SOU-09,CAR-002,SHIP-00043386,OUTBOUND_SHIP,2025-12-22T05:51:29,2025-12-22T08:08:29,137,27,EMP-00175,2026-04-30T04:36:50.726872
DOCK-AS-03-04,WH-EAS-03,CAR-009,SHIP-00004881,INBOUND_RECEIVE,2026-03-27T00:07:23,2026-03-27T02:00:23,113,31,EMP-00057,2026-04-30T04:36:50.726872
DOCK-OU-09-05,WH-SOU-09,CAR-005,SHIP-00019255,INBOUND_RECEIVE,2025-07-02T05:12:55,2025-07-02T05:36:55,24,11,EMP-00117,2026-04-30T04:36:50.726872
DOCK-AS-01-12,WH-EAS-01,CAR-004,SHIP-00032570,INBOUND_RECEIVE,2026-04-21T11:21:07,2026-04-21T12:33:07,72,24,EMP-00046,2026-04-30T04:36:50.726872
DOCK-OR-05-16,WH-NOR-05,CAR-008,SHIP-00033751,RETURN_RECEIVE,2026-03-01T00:20:52,2026-03-01T03:00:52,160,34,EMP-00193,2026-04-30T04:36:50.726872
DOCK-AS-03-02,WH-EAS-03,CAR-001,SHIP-00021326,INBOUND_RECEIVE,2026-02-20T18:59:18,2026-02-20T19:24:18,25,36,EMP-00141,2026-04-30T04:36:50.726872
DOCK-ES-07-01,WH-WES-07,CAR-007,SHIP-00022451,INBOUND_RECEIVE,2026-03-03T08:23:53,2026-03-03T09:25:53,62,9,EMP-00200,2026-04-30T04:36:50.726872
