shift_id,employee_id,warehouse_id,shift_date,shift_type,zone_assigned,start_time,end_time,hours_worked,picks_completed,units_processed,_ingested_at
SHIFT-000023091,EMP-00073,WH-EAS-02,2025-06-04,MORNING,RECEIVING,06:00:00,14:00:00,8.6,221,387,2026-04-30T04:36:50.726872
SHIFT-000023092,EMP-00078,WH-CEN-08,2026-01-08,NIGHT,RECEIVING,22:00:00,07:00:00,9.9,298,659,2026-04-30T04:36:50.726872
SHIFT-000023093,EMP-00194,WH-NOR-05,2026-02-13,AFTERNOON,ZONE-D,14:00:00,23:00:00,9.7,183,901,2026-04-30T04:36:50.726872
SHIFT-000023094,EMP-00176,WH-EAS-02,2025-08-28,NIGHT,ZONE-E,22:00:00,07:00:00,9.7,141,1381,2026-04-30T04:36:50.726872
SHIFT-000023095,EMP-00113,WH-EAS-01,2025-08-27,MORNING,ZONE-A,06:00:00,15:00:00,9.6,103,1085,2026-04-30T04:36:50.726872
SHIFT-000023096,EMP-00135,WH-EAS-03,2025-05-28,AFTERNOON,SHIPPING,14:00:00,22:00:00,8.3,96,587,2026-04-30T04:36:50.726872
SHIFT-000023097,EMP-00147,WH-NOR-04,2025-10-04,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.9,135,1240,2026-04-30T04:36:50.726872
SHIFT-000023098,EMP-00078,WH-EAS-02,2025-05-06,NIGHT,ZONE-A,22:00:00,06:00:00,8.8,319,860,2026-04-30T04:36:50.726872
SHIFT-000023099,EMP-00078,WH-EAS-03,2025-07-31,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.4,78,1356,2026-04-30T04:36:50.726872
SHIFT-000023100,EMP-00126,WH-CEN-10,2026-04-24,MORNING,ZONE-C,06:00:00,14:00:00,8.7,296,507,2026-04-30T04:36:50.726872
SHIFT-000023101,EMP-00076,WH-EAS-02,2025-08-05,AFTERNOON,ZONE-B,14:00:00,21:00:00,7.6,77,383,2026-04-30T04:36:50.726872
SHIFT-000023102,EMP-00151,WH-WES-07,2026-02-26,MORNING,ZONE-E,06:00:00,14:00:00,8.3,132,1394,2026-04-30T04:36:50.726872
SHIFT-000023103,EMP-00126,WH-CEN-10,2025-05-15,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.4,53,905,2026-04-30T04:36:50.726872
SHIFT-000023104,EMP-00059,WH-NOR-04,2026-03-20,NIGHT,SHIPPING,22:00:00,06:00:00,8.6,179,290,2026-04-30T04:36:50.726872
SHIFT-000023105,EMP-00047,WH-EAS-06,2026-03-23,NIGHT,ZONE-A,22:00:00,06:00:00,8.7,115,847,2026-04-30T04:36:50.726872
SHIFT-000023106,EMP-00115,WH-SOU-09,2025-05-28,AFTERNOON,RECEIVING,14:00:00,21:00:00,7.8,272,1359,2026-04-30T04:36:50.726872
SHIFT-000023107,EMP-00192,WH-CEN-08,2025-12-02,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.6,361,308,2026-04-30T04:36:50.726872
SHIFT-000023108,EMP-00187,WH-WES-07,2025-12-14,MORNING,ZONE-B,06:00:00,14:00:00,8.7,353,1430,2026-04-30T04:36:50.726872
SHIFT-000023109,EMP-00096,WH-SOU-09,2026-01-13,MORNING,SHIPPING,06:00:00,13:00:00,7.7,312,327,2026-04-30T04:36:50.726872
SHIFT-000023110,EMP-00036,WH-CEN-10,2025-09-10,NIGHT,ZONE-C,22:00:00,06:00:00,8.2,159,196,2026-04-30T04:36:50.726872
SHIFT-000023111,EMP-00056,WH-CEN-10,2025-10-07,AFTERNOON,ZONE-E,14:00:00,21:00:00,7.8,103,651,2026-04-30T04:36:50.726872
SHIFT-000023112,EMP-00143,WH-EAS-02,2026-04-03,AFTERNOON,SHIPPING,14:00:00,21:00:00,7.7,211,893,2026-04-30T04:36:50.726872
SHIFT-000023113,EMP-00194,WH-SOU-09,2026-02-16,MORNING,ZONE-E,06:00:00,14:00:00,8.8,204,336,2026-04-30T04:36:50.726872
SHIFT-000023114,EMP-00141,WH-NOR-04,2026-04-08,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.0,245,912,2026-04-30T04:36:50.726872
SHIFT-000023115,EMP-00197,WH-NOR-05,2025-07-09,MORNING,ZONE-B,06:00:00,14:00:00,8.9,372,1198,2026-04-30T04:36:50.726872
SHIFT-000023116,EMP-00003,WH-EAS-02,2025-09-20,MORNING,ZONE-A,06:00:00,14:00:00,8.7,147,1371,2026-04-30T04:36:50.726872
SHIFT-000023117,EMP-00012,WH-NOR-05,2026-03-18,MORNING,ZONE-A,06:00:00,14:00:00,8.5,302,759,2026-04-30T04:36:50.726872
SHIFT-000023118,EMP-00157,WH-EAS-06,2025-07-10,MORNING,ZONE-C,06:00:00,15:00:00,9.1,92,825,2026-04-30T04:36:50.726872
SHIFT-000023119,EMP-00039,WH-EAS-06,2025-09-07,MORNING,ZONE-B,06:00:00,13:00:00,7.6,53,338,2026-04-30T04:36:50.726872
SHIFT-000023120,EMP-00188,WH-EAS-03,2026-02-12,AFTERNOON,ZONE-E,14:00:00,22:00:00,8.3,265,1179,2026-04-30T04:36:50.726872
SHIFT-000023121,EMP-00135,WH-EAS-06,2025-09-11,AFTERNOON,ZONE-C,14:00:00,21:00:00,7.7,109,576,2026-04-30T04:36:50.726872
SHIFT-000023122,EMP-00167,WH-NOR-04,2025-10-15,AFTERNOON,ZONE-D,14:00:00,23:00:00,9.8,341,458,2026-04-30T04:36:50.726872
SHIFT-000023123,EMP-00125,WH-EAS-03,2025-08-15,MORNING,ZONE-C,06:00:00,14:00:00,8.3,209,137,2026-04-30T04:36:50.726872
SHIFT-000023124,EMP-00101,WH-CEN-10,2026-01-15,AFTERNOON,ZONE-E,14:00:00,23:00:00,9.3,94,275,2026-04-30T04:36:50.726872
SHIFT-000023125,EMP-00102,WH-EAS-02,2026-01-30,NIGHT,ZONE-D,22:00:00,06:00:00,8.7,179,607,2026-04-30T04:36:50.726872
SHIFT-000023126,EMP-00131,WH-CEN-10,2025-10-11,MORNING,SHIPPING,06:00:00,14:00:00,8.2,70,1355,2026-04-30T04:36:50.726872
SHIFT-000023127,EMP-00133,WH-WES-07,2025-11-05,NIGHT,ZONE-C,22:00:00,07:00:00,9.2,99,869,2026-04-30T04:36:50.726872
SHIFT-000023128,EMP-00104,WH-NOR-04,2026-01-27,AFTERNOON,ZONE-B,14:00:00,22:00:00,8.6,333,1371,2026-04-30T04:36:50.726872
SHIFT-000023129,EMP-00194,WH-NOR-05,2025-12-29,AFTERNOON,SHIPPING,14:00:00,22:00:00,8.2,57,853,2026-04-30T04:36:50.726872
SHIFT-000023130,EMP-00124,WH-EAS-02,2025-06-21,MORNING,ZONE-C,06:00:00,13:00:00,7.5,395,728,2026-04-30T04:36:50.726872
SHIFT-000023131,EMP-00082,WH-NOR-05,2025-08-13,MORNING,SHIPPING,06:00:00,13:00:00,7.9,179,1343,2026-04-30T04:36:50.726872
SHIFT-000023132,EMP-00149,WH-WES-07,2025-09-12,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.1,361,1468,2026-04-30T04:36:50.726872
SHIFT-000023133,EMP-00026,WH-WES-07,2025-11-04,NIGHT,ZONE-D,22:00:00,07:00:00,9.0,338,1431,2026-04-30T04:36:50.726872
SHIFT-000023134,EMP-00056,WH-SOU-09,2025-05-18,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.9,286,325,2026-04-30T04:36:50.726872
SHIFT-000023135,EMP-00009,WH-EAS-02,2026-04-10,NIGHT,ZONE-B,22:00:00,06:00:00,8.9,142,1433,2026-04-30T04:36:50.726872
SHIFT-000023136,EMP-00150,WH-CEN-08,2025-06-15,NIGHT,ZONE-B,22:00:00,06:00:00,8.5,148,981,2026-04-30T04:36:50.726872
SHIFT-000023137,EMP-00045,WH-NOR-05,2025-05-24,NIGHT,ZONE-E,22:00:00,06:00:00,8.7,364,298,2026-04-30T04:36:50.726872
SHIFT-000023138,EMP-00031,WH-CEN-08,2025-12-17,NIGHT,ZONE-C,22:00:00,07:00:00,9.4,400,788,2026-04-30T04:36:50.726872
SHIFT-000023139,EMP-00021,WH-WES-07,2025-10-28,NIGHT,ZONE-C,22:00:00,06:00:00,8.4,78,345,2026-04-30T04:36:50.726872
SHIFT-000023140,EMP-00024,WH-WES-07,2026-03-16,AFTERNOON,ZONE-D,14:00:00,21:00:00,7.9,120,1095,2026-04-30T04:36:50.726872
SHIFT-000023141,EMP-00169,WH-NOR-05,2025-05-03,MORNING,ZONE-E,06:00:00,15:00:00,9.1,85,764,2026-04-30T04:36:50.726872
SHIFT-000023142,EMP-00110,WH-NOR-04,2025-07-17,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.3,358,1441,2026-04-30T04:36:50.726872
SHIFT-000023143,EMP-00011,WH-NOR-04,2025-10-16,MORNING,ZONE-B,06:00:00,13:00:00,7.5,210,1096,2026-04-30T04:36:50.726872
SHIFT-000023144,EMP-00189,WH-CEN-10,2025-08-27,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.8,54,1374,2026-04-30T04:36:50.726872
SHIFT-000023145,EMP-00086,WH-EAS-02,2026-03-02,NIGHT,ZONE-B,22:00:00,06:00:00,8.0,321,1118,2026-04-30T04:36:50.726872
SHIFT-000023146,EMP-00034,WH-CEN-08,2025-09-11,NIGHT,ZONE-A,22:00:00,07:00:00,9.8,248,188,2026-04-30T04:36:50.726872
SHIFT-000023147,EMP-00139,WH-NOR-04,2025-06-03,AFTERNOON,SHIPPING,14:00:00,22:00:00,8.3,101,1001,2026-04-30T04:36:50.726872
SHIFT-000023148,EMP-00131,WH-EAS-02,2025-12-16,MORNING,ZONE-A,06:00:00,14:00:00,8.4,169,706,2026-04-30T04:36:50.726872
SHIFT-000023149,EMP-00038,WH-CEN-08,2025-05-24,MORNING,ZONE-D,06:00:00,13:00:00,7.8,378,1043,2026-04-30T04:36:50.726872
SHIFT-000023150,EMP-00190,WH-NOR-05,2026-01-31,NIGHT,ZONE-A,22:00:00,07:00:00,9.9,342,295,2026-04-30T04:36:50.726872
SHIFT-000023151,EMP-00091,WH-CEN-08,2026-02-03,AFTERNOON,ZONE-E,14:00:00,00:00:00,10.0,149,412,2026-04-30T04:36:50.726872
SHIFT-000023152,EMP-00190,WH-EAS-06,2026-03-08,AFTERNOON,ZONE-B,14:00:00,21:00:00,7.9,384,1490,2026-04-30T04:36:50.726872
SHIFT-000023153,EMP-00040,WH-SOU-09,2025-05-29,MORNING,ZONE-E,06:00:00,15:00:00,9.6,168,477,2026-04-30T04:36:50.726872
SHIFT-000023154,EMP-00091,WH-EAS-01,2025-08-27,AFTERNOON,ZONE-D,14:00:00,23:00:00,9.0,89,1103,2026-04-30T04:36:50.726872
SHIFT-000023155,EMP-00145,WH-EAS-01,2026-02-14,AFTERNOON,RECEIVING,14:00:00,21:00:00,7.9,354,848,2026-04-30T04:36:50.726872
SHIFT-000023156,EMP-00187,WH-EAS-06,2026-02-05,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.1,239,1240,2026-04-30T04:36:50.726872
SHIFT-000023157,EMP-00114,WH-NOR-04,2025-10-02,MORNING,ZONE-E,06:00:00,15:00:00,9.8,337,138,2026-04-30T04:36:50.726872
SHIFT-000023158,EMP-00109,WH-EAS-01,2026-01-19,NIGHT,ZONE-D,22:00:00,06:00:00,8.7,290,703,2026-04-30T04:36:50.726872
SHIFT-000023159,EMP-00103,WH-NOR-05,2025-07-03,MORNING,RECEIVING,06:00:00,14:00:00,8.5,191,833,2026-04-30T04:36:50.726872
SHIFT-000023160,EMP-00067,WH-CEN-10,2026-01-29,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.5,210,252,2026-04-30T04:36:50.726872
SHIFT-000023161,EMP-00144,WH-EAS-01,2025-07-17,MORNING,RECEIVING,06:00:00,14:00:00,8.8,271,663,2026-04-30T04:36:50.726872
SHIFT-000023162,EMP-00075,WH-CEN-08,2025-05-24,NIGHT,ZONE-E,22:00:00,06:00:00,8.2,82,154,2026-04-30T04:36:50.726872
SHIFT-000023163,EMP-00086,WH-EAS-06,2026-01-24,MORNING,ZONE-B,06:00:00,13:00:00,7.9,135,1418,2026-04-30T04:36:50.726872
SHIFT-000023164,EMP-00116,WH-CEN-08,2025-11-29,MORNING,ZONE-E,06:00:00,14:00:00,8.5,174,584,2026-04-30T04:36:50.726872
SHIFT-000023165,EMP-00059,WH-NOR-05,2026-02-15,NIGHT,ZONE-A,22:00:00,06:00:00,8.2,252,1181,2026-04-30T04:36:50.726872
SHIFT-000023166,EMP-00179,WH-EAS-06,2025-05-09,AFTERNOON,ZONE-D,14:00:00,23:00:00,9.9,270,689,2026-04-30T04:36:50.726872
SHIFT-000023167,EMP-00016,WH-EAS-02,2025-11-20,NIGHT,SHIPPING,22:00:00,05:00:00,7.6,245,885,2026-04-30T04:36:50.726872
SHIFT-000023168,EMP-00181,WH-CEN-10,2025-10-01,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.9,196,576,2026-04-30T04:36:50.726872
SHIFT-000023169,EMP-00137,WH-EAS-06,2025-11-30,NIGHT,ZONE-B,22:00:00,06:00:00,8.1,68,777,2026-04-30T04:36:50.726872
SHIFT-000023170,EMP-00050,WH-CEN-10,2025-11-16,NIGHT,RECEIVING,22:00:00,07:00:00,9.8,339,115,2026-04-30T04:36:50.726872
SHIFT-000023171,EMP-00136,WH-CEN-08,2026-02-23,MORNING,RECEIVING,06:00:00,14:00:00,8.1,116,1047,2026-04-30T04:36:50.726872
SHIFT-000023172,EMP-00102,WH-EAS-06,2025-06-30,NIGHT,ZONE-D,22:00:00,06:00:00,8.2,108,1006,2026-04-30T04:36:50.726872
SHIFT-000023173,EMP-00037,WH-NOR-04,2025-06-05,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.5,383,1278,2026-04-30T04:36:50.726872
SHIFT-000023174,EMP-00006,WH-EAS-06,2026-03-04,MORNING,ZONE-D,06:00:00,13:00:00,7.7,57,561,2026-04-30T04:36:50.726872
SHIFT-000023175,EMP-00156,WH-CEN-08,2025-09-12,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.2,168,975,2026-04-30T04:36:50.726872
SHIFT-000023176,EMP-00100,WH-WES-07,2026-04-26,AFTERNOON,ZONE-C,14:00:00,21:00:00,7.9,389,590,2026-04-30T04:36:50.726872
SHIFT-000023177,EMP-00140,WH-SOU-09,2025-12-16,MORNING,RECEIVING,06:00:00,15:00:00,9.7,155,578,2026-04-30T04:36:50.726872
SHIFT-000023178,EMP-00031,WH-WES-07,2025-09-17,MORNING,ZONE-D,06:00:00,14:00:00,8.9,287,868,2026-04-30T04:36:50.726872
SHIFT-000023179,EMP-00162,WH-EAS-06,2025-12-06,NIGHT,RECEIVING,22:00:00,06:00:00,8.0,312,1227,2026-04-30T04:36:50.726872
SHIFT-000023180,EMP-00185,WH-CEN-10,2025-05-13,AFTERNOON,ZONE-E,14:00:00,21:00:00,7.7,120,459,2026-04-30T04:36:50.726872
SHIFT-000023181,EMP-00069,WH-CEN-08,2025-09-22,NIGHT,ZONE-E,22:00:00,05:00:00,7.5,383,943,2026-04-30T04:36:50.726872
SHIFT-000023182,EMP-00016,WH-CEN-08,2026-04-19,MORNING,ZONE-A,06:00:00,15:00:00,9.0,110,586,2026-04-30T04:36:50.726872
SHIFT-000023183,EMP-00023,WH-WES-07,2025-05-22,AFTERNOON,ZONE-E,14:00:00,22:00:00,8.7,245,1160,2026-04-30T04:36:50.726872
SHIFT-000023184,EMP-00053,WH-CEN-08,2025-12-01,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.4,370,1257,2026-04-30T04:36:50.726872
SHIFT-000023185,EMP-00085,WH-EAS-02,2025-07-06,AFTERNOON,ZONE-E,14:00:00,22:00:00,8.2,149,834,2026-04-30T04:36:50.726872
SHIFT-000023186,EMP-00034,WH-NOR-04,2026-02-24,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.0,365,1033,2026-04-30T04:36:50.726872
SHIFT-000023187,EMP-00126,WH-CEN-10,2026-01-19,NIGHT,ZONE-B,22:00:00,07:00:00,9.1,61,562,2026-04-30T04:36:50.726872
SHIFT-000023188,EMP-00021,WH-NOR-05,2026-02-23,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.3,242,1256,2026-04-30T04:36:50.726872
SHIFT-000023189,EMP-00150,WH-NOR-04,2026-03-08,MORNING,ZONE-B,06:00:00,15:00:00,9.2,98,654,2026-04-30T04:36:50.726872
SHIFT-000023190,EMP-00001,WH-EAS-06,2025-09-16,MORNING,RECEIVING,06:00:00,15:00:00,9.1,320,350,2026-04-30T04:36:50.726872
SHIFT-000023191,EMP-00080,WH-WES-07,2025-07-10,NIGHT,ZONE-E,22:00:00,07:00:00,9.3,380,1095,2026-04-30T04:36:50.726872
SHIFT-000023192,EMP-00133,WH-EAS-01,2026-03-13,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.5,344,751,2026-04-30T04:36:50.726872
SHIFT-000023193,EMP-00121,WH-SOU-09,2025-12-27,NIGHT,SHIPPING,22:00:00,06:00:00,8.9,111,239,2026-04-30T04:36:50.726872
SHIFT-000023194,EMP-00039,WH-CEN-08,2025-09-19,MORNING,RECEIVING,06:00:00,14:00:00,8.9,113,795,2026-04-30T04:36:50.726872
SHIFT-000023195,EMP-00104,WH-NOR-04,2025-07-10,NIGHT,ZONE-B,22:00:00,07:00:00,9.5,271,1106,2026-04-30T04:36:50.726872
SHIFT-000023196,EMP-00173,WH-EAS-02,2025-08-20,AFTERNOON,ZONE-D,14:00:00,23:00:00,9.4,289,212,2026-04-30T04:36:50.726872
SHIFT-000023197,EMP-00064,WH-EAS-03,2025-06-06,AFTERNOON,ZONE-E,14:00:00,22:00:00,8.8,310,1052,2026-04-30T04:36:50.726872
SHIFT-000023198,EMP-00123,WH-EAS-03,2025-11-15,AFTERNOON,RECEIVING,14:00:00,22:00:00,8.4,342,580,2026-04-30T04:36:50.726872
SHIFT-000023199,EMP-00114,WH-EAS-01,2026-02-27,NIGHT,ZONE-C,22:00:00,06:00:00,8.7,233,1236,2026-04-30T04:36:50.726872
SHIFT-000023200,EMP-00034,WH-EAS-02,2025-09-14,NIGHT,ZONE-B,22:00:00,06:00:00,8.1,122,1283,2026-04-30T04:36:50.726872
SHIFT-000023201,EMP-00175,WH-EAS-03,2025-05-14,MORNING,ZONE-D,06:00:00,14:00:00,8.7,53,1353,2026-04-30T04:36:50.726872
SHIFT-000023202,EMP-00022,WH-WES-07,2025-08-01,NIGHT,ZONE-E,22:00:00,05:00:00,7.7,160,480,2026-04-30T04:36:50.726872
SHIFT-000023203,EMP-00119,WH-EAS-02,2025-09-02,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.0,279,936,2026-04-30T04:36:50.726872
SHIFT-000023204,EMP-00061,WH-NOR-04,2026-04-20,MORNING,ZONE-B,06:00:00,14:00:00,8.4,54,1013,2026-04-30T04:36:50.726872
SHIFT-000023205,EMP-00119,WH-CEN-08,2026-01-02,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.7,104,319,2026-04-30T04:36:50.726872
SHIFT-000023206,EMP-00072,WH-NOR-04,2026-03-20,NIGHT,ZONE-A,22:00:00,07:00:00,9.4,260,1468,2026-04-30T04:36:50.726872
SHIFT-000023207,EMP-00126,WH-EAS-03,2025-04-30,AFTERNOON,ZONE-A,14:00:00,21:00:00,7.6,193,158,2026-04-30T04:36:50.726872
SHIFT-000023208,EMP-00165,WH-WES-07,2026-04-04,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.1,158,372,2026-04-30T04:36:50.726872
SHIFT-000023209,EMP-00018,WH-NOR-04,2025-08-06,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.2,108,339,2026-04-30T04:36:50.726872
SHIFT-000023210,EMP-00072,WH-EAS-03,2026-02-16,NIGHT,RECEIVING,22:00:00,06:00:00,8.0,194,1166,2026-04-30T04:36:50.726872
SHIFT-000023211,EMP-00025,WH-EAS-06,2025-12-04,AFTERNOON,ZONE-B,14:00:00,23:00:00,9.8,183,402,2026-04-30T04:36:50.726872
SHIFT-000023212,EMP-00125,WH-CEN-10,2026-04-22,NIGHT,SHIPPING,22:00:00,06:00:00,8.8,308,1170,2026-04-30T04:36:50.726872
SHIFT-000023213,EMP-00044,WH-WES-07,2025-06-04,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.1,314,1498,2026-04-30T04:36:50.726872
SHIFT-000023214,EMP-00015,WH-EAS-02,2026-04-12,MORNING,RECEIVING,06:00:00,13:00:00,7.7,194,769,2026-04-30T04:36:50.726872
SHIFT-000023215,EMP-00067,WH-EAS-06,2025-10-22,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.7,344,1461,2026-04-30T04:36:50.726872
SHIFT-000023216,EMP-00138,WH-WES-07,2026-04-23,NIGHT,ZONE-E,22:00:00,07:00:00,9.8,365,1092,2026-04-30T04:36:50.726872
SHIFT-000023217,EMP-00021,WH-CEN-10,2026-01-10,MORNING,SHIPPING,06:00:00,13:00:00,7.6,376,1065,2026-04-30T04:36:50.726872
SHIFT-000023218,EMP-00022,WH-SOU-09,2026-03-31,NIGHT,ZONE-B,22:00:00,06:00:00,8.6,266,965,2026-04-30T04:36:50.726872
SHIFT-000023219,EMP-00073,WH-NOR-04,2025-08-31,NIGHT,ZONE-A,22:00:00,07:00:00,9.5,234,1100,2026-04-30T04:36:50.726872
SHIFT-000023220,EMP-00021,WH-EAS-01,2025-09-25,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.7,62,763,2026-04-30T04:36:50.726872
SHIFT-000023221,EMP-00143,WH-CEN-10,2025-06-28,NIGHT,RECEIVING,22:00:00,06:00:00,8.0,204,279,2026-04-30T04:36:50.726872
SHIFT-000023222,EMP-00087,WH-CEN-08,2026-01-28,MORNING,ZONE-C,06:00:00,14:00:00,8.8,373,885,2026-04-30T04:36:50.726872
SHIFT-000023223,EMP-00176,WH-EAS-02,2025-07-19,AFTERNOON,ZONE-C,14:00:00,23:00:00,9.5,218,304,2026-04-30T04:36:50.726872
SHIFT-000023224,EMP-00132,WH-NOR-05,2025-12-22,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.1,342,276,2026-04-30T04:36:50.726872
SHIFT-000023225,EMP-00192,WH-EAS-03,2025-11-08,NIGHT,SHIPPING,22:00:00,06:00:00,8.9,211,205,2026-04-30T04:36:50.726872
SHIFT-000023226,EMP-00024,WH-WES-07,2025-10-16,MORNING,SHIPPING,06:00:00,14:00:00,8.4,204,1274,2026-04-30T04:36:50.726872
SHIFT-000023227,EMP-00021,WH-SOU-09,2025-09-21,AFTERNOON,ZONE-A,14:00:00,23:00:00,9.9,74,1405,2026-04-30T04:36:50.726872
SHIFT-000023228,EMP-00150,WH-EAS-06,2025-06-16,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.8,375,625,2026-04-30T04:36:50.726872
SHIFT-000023229,EMP-00122,WH-EAS-02,2025-07-09,NIGHT,ZONE-A,22:00:00,06:00:00,8.5,130,496,2026-04-30T04:36:50.726872
SHIFT-000023230,EMP-00159,WH-NOR-04,2025-07-31,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.6,158,1298,2026-04-30T04:36:50.726872
SHIFT-000023231,EMP-00195,WH-EAS-02,2026-01-16,NIGHT,RECEIVING,22:00:00,07:00:00,9.3,272,883,2026-04-30T04:36:50.726872
SHIFT-000023232,EMP-00008,WH-CEN-08,2026-01-12,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.7,212,393,2026-04-30T04:36:50.726872
SHIFT-000023233,EMP-00031,WH-EAS-01,2025-11-18,AFTERNOON,SHIPPING,14:00:00,23:00:00,9.3,187,246,2026-04-30T04:36:50.726872
SHIFT-000023234,EMP-00175,WH-NOR-04,2026-03-05,MORNING,ZONE-E,06:00:00,13:00:00,7.6,242,882,2026-04-30T04:36:50.726872
SHIFT-000023235,EMP-00131,WH-CEN-08,2025-08-15,AFTERNOON,SHIPPING,14:00:00,22:00:00,8.4,165,925,2026-04-30T04:36:50.726872
SHIFT-000023236,EMP-00021,WH-SOU-09,2026-03-28,NIGHT,SHIPPING,22:00:00,05:00:00,7.9,147,798,2026-04-30T04:36:50.726872
SHIFT-000023237,EMP-00118,WH-EAS-06,2025-11-20,AFTERNOON,ZONE-D,14:00:00,21:00:00,7.6,327,645,2026-04-30T04:36:50.726872
SHIFT-000023238,EMP-00164,WH-EAS-06,2026-04-15,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.1,114,310,2026-04-30T04:36:50.726872
SHIFT-000023239,EMP-00016,WH-EAS-02,2025-06-03,AFTERNOON,SHIPPING,14:00:00,22:00:00,8.7,221,236,2026-04-30T04:36:50.726872
SHIFT-000023240,EMP-00114,WH-EAS-03,2025-08-08,MORNING,ZONE-C,06:00:00,14:00:00,8.2,255,981,2026-04-30T04:36:50.726872
SHIFT-000023241,EMP-00161,WH-EAS-02,2025-07-30,AFTERNOON,ZONE-B,14:00:00,22:00:00,8.6,232,1091,2026-04-30T04:36:50.726872
SHIFT-000023242,EMP-00036,WH-EAS-06,2025-06-18,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.7,89,468,2026-04-30T04:36:50.726872
SHIFT-000023243,EMP-00074,WH-NOR-05,2026-02-26,NIGHT,ZONE-C,22:00:00,07:00:00,9.3,282,1330,2026-04-30T04:36:50.726872
SHIFT-000023244,EMP-00159,WH-NOR-05,2026-02-10,NIGHT,SHIPPING,22:00:00,05:00:00,7.6,182,367,2026-04-30T04:36:50.726872
SHIFT-000023245,EMP-00046,WH-NOR-04,2025-08-11,AFTERNOON,ZONE-A,14:00:00,22:00:00,8.6,68,1438,2026-04-30T04:36:50.726872
SHIFT-000023246,EMP-00114,WH-EAS-03,2025-05-13,MORNING,ZONE-C,06:00:00,13:00:00,7.8,186,547,2026-04-30T04:36:50.726872
SHIFT-000023247,EMP-00091,WH-EAS-03,2025-05-21,NIGHT,ZONE-A,22:00:00,07:00:00,9.5,263,827,2026-04-30T04:36:50.726872
SHIFT-000023248,EMP-00178,WH-CEN-08,2025-11-21,MORNING,SHIPPING,06:00:00,14:00:00,8.7,269,1096,2026-04-30T04:36:50.726872
SHIFT-000023249,EMP-00069,WH-CEN-10,2025-06-01,AFTERNOON,ZONE-E,14:00:00,23:00:00,9.9,146,999,2026-04-30T04:36:50.726872
SHIFT-000023250,EMP-00120,WH-EAS-01,2025-05-12,AFTERNOON,RECEIVING,14:00:00,23:00:00,9.6,317,1045,2026-04-30T04:36:50.726872
SHIFT-000023251,EMP-00156,WH-EAS-03,2026-02-05,MORNING,ZONE-A,06:00:00,15:00:00,9.1,187,540,2026-04-30T04:36:50.726872
SHIFT-000023252,EMP-00131,WH-CEN-08,2026-01-03,MORNING,SHIPPING,06:00:00,14:00:00,8.0,187,307,2026-04-30T04:36:50.726872
SHIFT-000023253,EMP-00037,WH-SOU-09,2025-12-08,MORNING,ZONE-B,06:00:00,15:00:00,9.8,64,1006,2026-04-30T04:36:50.726872
SHIFT-000023254,EMP-00098,WH-EAS-01,2025-09-15,AFTERNOON,ZONE-D,14:00:00,22:00:00,8.9,336,1048,2026-04-30T04:36:50.726872
SHIFT-000023255,EMP-00069,WH-CEN-08,2026-02-28,NIGHT,SHIPPING,22:00:00,07:00:00,9.5,113,369,2026-04-30T04:36:50.726872
SHIFT-000023256,EMP-00064,WH-CEN-08,2026-03-06,AFTERNOON,RECEIVING,14:00:00,22:00:00,8.7,92,876,2026-04-30T04:36:50.726872
SHIFT-000023257,EMP-00133,WH-NOR-05,2026-02-05,AFTERNOON,ZONE-C,14:00:00,22:00:00,8.6,307,985,2026-04-30T04:36:50.726872
SHIFT-000023258,EMP-00059,WH-EAS-06,2026-03-26,MORNING,ZONE-D,06:00:00,14:00:00,8.4,76,1254,2026-04-30T04:36:50.726872
