shipment_id,order_id,carrier_id,tracking_number,ship_date,estimated_delivery,actual_delivery,status,weight_lbs,shipping_cost,is_on_time,num_packages,origin_warehouse_id,_ingested_at
SHIP-00024709,ORD-00041100,CAR-010,1Z939237371184649,2024-11-11,2024-11-12,,SHIPPED,40.8,65.2,True,6,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024710,ORD-00041101,CAR-004,1Z037187452056278,2026-04-04,2026-04-11,,SHIPPED,4.6,2.62,True,7,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00024711,ORD-00041102,CAR-008,1Z893541446738516,2026-02-21,2026-02-22,2026-02-22,DELIVERED,82.1,137.48,True,3,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00024712,ORD-00041105,CAR-001,1Z571196893987477,2024-12-04,2024-12-09,2024-12-10,DELIVERED,134.5,298.12,False,9,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00024713,ORD-00041106,CAR-008,1Z769468419790014,2025-04-06,2025-04-12,2025-04-17,DELIVERED,51.3,110.53,False,4,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024714,ORD-00041108,CAR-005,1Z454567806005704,2024-08-11,2024-08-13,2024-08-13,DELIVERED,45.2,82.78,True,10,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024715,ORD-00041109,CAR-003,1Z172826697667410,2025-01-30,2025-02-03,,SHIPPED,11.5,23.23,True,9,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00024716,ORD-00041110,CAR-008,1Z874833998715566,2024-11-12,2024-11-15,2024-11-15,DELIVERED,43.9,44.41,True,1,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024717,ORD-00041113,CAR-003,1Z669863254220232,2025-12-14,2025-12-19,,SHIPPED,119.5,291.61,True,6,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024718,ORD-00041115,CAR-003,1Z869302613534451,2025-07-06,2025-07-13,,SHIPPED,30.0,34.71,True,8,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024719,ORD-00041116,CAR-005,1Z471147509370761,2025-10-22,2025-10-27,2025-10-27,DELIVERED,133.4,224.65,True,8,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024720,ORD-00041117,CAR-006,1Z120677009278942,2024-12-04,2024-12-09,2024-12-09,DELIVERED,76.1,131.49,True,4,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024721,ORD-00041118,CAR-001,1Z409342984505901,2025-09-15,2025-09-16,2025-09-16,DELIVERED,85.6,82.11,True,7,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024722,ORD-00041119,CAR-010,1Z749679649981826,2025-09-13,2025-09-20,,SHIPPED,119.0,72.72,True,5,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024723,ORD-00041120,CAR-010,1Z807691014498935,2025-06-28,2025-07-01,2025-07-01,DELIVERED,99.4,143.06,True,7,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024724,ORD-00041121,CAR-003,1Z500839486224007,2026-01-21,2026-01-26,2026-01-26,DELIVERED,57.0,127.54,True,5,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024725,ORD-00041125,CAR-010,1Z988904553157567,2024-09-19,2024-09-20,,SHIPPED,96.2,133.99,True,6,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024726,ORD-00041126,CAR-007,1Z556871720811587,2026-01-28,2026-01-31,2026-01-31,DELIVERED,19.3,15.46,True,5,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024727,ORD-00041127,CAR-010,1Z980887790942663,2024-12-25,2024-12-27,,SHIPPED,107.7,107.93,True,2,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024728,ORD-00041128,CAR-009,1Z500558651379597,2024-08-24,2024-08-29,,SHIPPED,46.6,44.93,True,5,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024729,ORD-00041130,CAR-007,1Z976791985100768,2025-07-11,2025-07-12,,SHIPPED,68.2,98.86,True,5,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00024730,ORD-00041131,CAR-010,1Z931600464786704,2024-09-21,2024-09-22,2024-09-22,DELIVERED,115.6,180.07,True,3,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00024731,ORD-00041134,CAR-008,1Z387323914151847,2024-12-09,2024-12-13,,SHIPPED,83.3,184.08,True,1,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00024732,ORD-00041135,CAR-005,1Z911178001734857,2025-07-21,2025-07-28,,SHIPPED,146.7,335.52,False,3,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024733,ORD-00041136,CAR-008,1Z142156182113731,2024-08-14,2024-08-16,,SHIPPED,52.9,116.71,True,1,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024734,ORD-00041137,CAR-006,1Z899896955821601,2024-11-28,2024-12-04,,SHIPPED,46.4,28.04,True,10,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024735,ORD-00041140,CAR-002,1Z971338750336783,2024-08-26,2024-08-28,,SHIPPED,130.1,321.23,True,4,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024736,ORD-00041142,CAR-005,1Z949221115300837,2025-09-29,2025-10-05,2025-10-05,DELIVERED,144.6,131.79,True,6,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024737,ORD-00041143,CAR-010,1Z448040089538232,2024-12-17,2024-12-22,,SHIPPED,56.9,117.71,True,1,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024738,ORD-00041144,CAR-001,1Z847553135285039,2024-05-26,2024-05-29,2024-05-29,DELIVERED,73.4,77.61,True,3,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00024739,ORD-00041146,CAR-008,1Z618481430772397,2026-01-16,2026-01-20,2026-01-20,DELIVERED,95.8,169.23,True,4,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024740,ORD-00041147,CAR-001,1Z311968108945699,2024-05-20,2024-05-22,2024-05-22,DELIVERED,94.7,80.22,True,8,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024741,ORD-00041148,CAR-002,1Z803519805301079,2026-02-18,2026-02-20,2026-02-20,DELIVERED,43.4,36.54,True,5,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024742,ORD-00041150,CAR-007,1Z732717088725158,2024-05-03,2024-05-05,2024-05-09,DELIVERED,117.6,227.63,False,8,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00024743,ORD-00041151,CAR-009,1Z613291350018749,2026-01-04,2026-01-06,2026-01-06,DELIVERED,21.9,38.77,True,1,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024744,ORD-00041153,CAR-008,1Z644739723478137,2024-05-19,2024-05-22,2024-05-26,DELIVERED,102.0,167.18,False,3,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024745,ORD-00041154,CAR-009,1Z588244088216066,2025-01-25,2025-01-30,2025-01-30,DELIVERED,36.8,31.89,True,4,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00024746,ORD-00041155,CAR-010,1Z642434390642669,2024-07-27,2024-07-29,2024-07-29,DELIVERED,105.0,227.42,True,9,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024747,ORD-00041156,CAR-008,1Z295144807878758,2025-07-24,2025-07-28,,SHIPPED,54.1,106.89,False,3,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024748,ORD-00041157,CAR-007,1Z626198588189033,2025-10-24,2025-10-26,,SHIPPED,138.1,69.04,True,6,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024749,ORD-00041158,CAR-002,1Z956171669891353,2024-05-13,2024-05-18,,SHIPPED,115.9,172.26,False,1,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00024750,ORD-00041159,CAR-003,1Z142546567928967,2025-01-10,2025-01-16,,SHIPPED,123.1,99.16,True,6,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00024751,ORD-00041160,CAR-007,1Z672012023186567,2025-05-22,2025-05-26,2025-05-26,DELIVERED,19.0,16.78,True,10,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024752,ORD-00041162,CAR-008,1Z330762881540643,2025-02-12,2025-02-17,2025-02-17,DELIVERED,55.4,111.37,True,2,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00024753,ORD-00041164,CAR-003,1Z420055928783752,2025-03-08,2025-03-09,2025-03-09,DELIVERED,10.8,19.68,True,9,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024754,ORD-00041165,CAR-009,1Z276192813371338,2025-03-04,2025-03-08,,SHIPPED,16.9,33.78,True,7,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024755,ORD-00041166,CAR-009,1Z680763018461583,2025-04-06,2025-04-09,2025-04-09,DELIVERED,22.2,14.57,True,10,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024756,ORD-00041167,CAR-005,1Z448965405411693,2024-11-13,2024-11-20,2024-11-23,DELIVERED,146.4,170.86,False,1,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024757,ORD-00041168,CAR-008,1Z635673660543563,2025-11-13,2025-11-18,2025-11-18,DELIVERED,120.5,145.63,True,3,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00024758,ORD-00041169,CAR-008,1Z822723291629748,2024-08-06,2024-08-07,2024-08-07,DELIVERED,148.5,184.13,True,1,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00024759,ORD-00041171,CAR-001,1Z278617717442478,2025-02-06,2025-02-11,2025-02-11,DELIVERED,93.1,231.6,True,3,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024760,ORD-00041172,CAR-003,1Z995172631940710,2024-12-30,2025-01-02,,SHIPPED,60.1,98.6,True,6,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00024761,ORD-00041174,CAR-005,1Z699083694652349,2024-06-26,2024-06-28,2024-06-28,DELIVERED,56.1,99.19,True,4,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024762,ORD-00041175,CAR-005,1Z191531539264185,2025-07-06,2025-07-08,,SHIPPED,90.9,119.31,True,7,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024763,ORD-00041176,CAR-004,1Z996456554129441,2026-01-28,2026-02-01,,SHIPPED,98.9,55.3,True,4,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024764,ORD-00041177,CAR-002,1Z371976511180212,2026-01-06,2026-01-07,2026-01-07,DELIVERED,61.5,125.14,True,10,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00024765,ORD-00041178,CAR-010,1Z986767166150210,2025-08-11,2025-08-12,2025-08-12,DELIVERED,74.5,172.19,True,2,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024766,ORD-00041180,CAR-010,1Z484485138380578,2025-09-06,2025-09-08,2025-09-08,DELIVERED,39.4,18.62,True,1,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00024767,ORD-00041182,CAR-005,1Z501646932190206,2025-12-28,2026-01-03,2026-01-03,DELIVERED,74.7,145.02,True,3,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00024768,ORD-00041185,CAR-007,1Z993517130132888,2025-07-08,2025-07-09,2025-07-09,DELIVERED,12.2,16.19,True,9,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024769,ORD-00041188,CAR-007,1Z303999530677353,2024-07-15,2024-07-22,2024-07-22,DELIVERED,67.5,75.92,True,2,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00024770,ORD-00041190,CAR-010,1Z480298649266197,2024-10-11,2024-10-17,,SHIPPED,134.1,101.82,True,5,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024771,ORD-00041192,CAR-006,1Z191751224743521,2024-12-25,2024-12-26,,SHIPPED,11.0,7.79,True,8,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00024772,ORD-00041194,CAR-009,1Z834230678529185,2024-11-27,2024-12-03,,SHIPPED,110.4,67.18,True,1,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024773,ORD-00041196,CAR-010,1Z954317831960981,2025-12-07,2025-12-09,,SHIPPED,82.2,69.9,False,3,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024774,ORD-00041197,CAR-007,1Z190203382098853,2025-09-23,2025-09-27,,SHIPPED,120.7,72.86,True,9,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00024775,ORD-00041200,CAR-002,1Z508845308623694,2025-10-19,2025-10-21,2025-10-21,DELIVERED,86.0,131.64,True,8,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00024776,ORD-00041202,CAR-001,1Z079172535898573,2025-08-15,2025-08-19,,SHIPPED,30.1,15.61,True,9,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00024777,ORD-00041203,CAR-008,1Z646876520153094,2024-07-06,2024-07-07,2024-07-07,DELIVERED,105.1,65.55,True,3,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024778,ORD-00041206,CAR-003,1Z110039872401368,2025-07-18,2025-07-25,2025-07-29,DELIVERED,89.9,169.23,False,2,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00024779,ORD-00041207,CAR-005,1Z964762854922361,2024-05-08,2024-05-15,2024-05-15,DELIVERED,77.8,72.84,True,3,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024780,ORD-00041208,CAR-007,1Z739295101864800,2025-07-20,2025-07-24,2025-07-24,DELIVERED,11.0,12.05,True,4,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024781,ORD-00041209,CAR-007,1Z274373166454693,2024-10-22,2024-10-28,2024-10-28,DELIVERED,23.8,30.12,True,5,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024782,ORD-00041210,CAR-007,1Z841148352666642,2026-04-28,2026-04-30,,SHIPPED,4.4,10.67,True,7,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024783,ORD-00041211,CAR-001,1Z514987183055210,2025-04-23,2025-04-25,,SHIPPED,43.1,67.24,True,1,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024784,ORD-00041212,CAR-007,1Z266527071981731,2024-12-04,2024-12-09,2024-12-09,DELIVERED,62.6,59.32,True,6,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00024785,ORD-00041213,CAR-005,1Z255783878943024,2024-12-02,2024-12-03,2024-12-03,DELIVERED,132.5,191.48,True,9,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024786,ORD-00041214,CAR-008,1Z164537819318585,2024-12-03,2024-12-06,2024-12-06,DELIVERED,2.5,2.66,True,2,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024787,ORD-00041216,CAR-008,1Z277262693497051,2024-08-06,2024-08-07,,SHIPPED,127.7,87.59,True,5,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024788,ORD-00041218,CAR-008,1Z598978635742606,2025-06-30,2025-07-07,2025-07-07,DELIVERED,50.5,114.48,True,8,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00024789,ORD-00041219,CAR-008,1Z258975628911456,2026-05-02,2026-05-08,,SHIPPED,54.1,87.13,False,9,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024790,ORD-00041220,CAR-007,1Z005396829661423,2024-06-06,2024-06-09,2024-06-09,DELIVERED,50.9,36.13,True,8,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024791,ORD-00041226,CAR-001,1Z094913845974039,2024-05-12,2024-05-19,,SHIPPED,1.7,2.72,True,4,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024792,ORD-00041228,CAR-006,1Z683627220449961,2025-07-30,2025-08-04,,SHIPPED,105.6,193.66,True,7,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024793,ORD-00041230,CAR-001,1Z432253918501562,2024-12-24,2024-12-25,,SHIPPED,140.6,135.49,True,9,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024794,ORD-00041231,CAR-003,1Z348502824422955,2025-04-30,2025-05-04,,SHIPPED,63.6,79.78,True,5,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00024795,ORD-00041232,CAR-002,1Z397883948305212,2025-01-01,2025-01-04,,SHIPPED,0.5,1.05,True,4,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024796,ORD-00041236,CAR-010,1Z001718895996173,2025-12-02,2025-12-04,,SHIPPED,141.1,92.26,True,10,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024797,ORD-00041238,CAR-004,1Z269476988639601,2024-12-06,2024-12-10,,SHIPPED,130.9,146.21,True,9,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024798,ORD-00041239,CAR-008,1Z023638603456125,2024-07-03,2024-07-04,2024-07-04,DELIVERED,142.1,267.85,True,2,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024799,ORD-00041240,CAR-006,1Z910954765046602,2025-02-15,2025-02-22,2025-02-22,DELIVERED,38.8,23.95,True,2,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024800,ORD-00041241,CAR-004,1Z111181108505181,2025-05-29,2025-06-04,,SHIPPED,36.5,60.88,True,4,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00024801,ORD-00041242,CAR-005,1Z240145117239725,2025-09-29,2025-10-02,,SHIPPED,93.3,175.79,True,10,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00024802,ORD-00041243,CAR-005,1Z438570901909274,2025-04-13,2025-04-17,,SHIPPED,74.8,68.64,False,6,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024803,ORD-00041246,CAR-002,1Z717772054444462,2025-05-09,2025-05-11,2025-05-16,DELIVERED,137.4,71.52,False,4,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024804,ORD-00041247,CAR-007,1Z420850996704846,2025-12-04,2025-12-09,2025-12-09,DELIVERED,132.4,67.15,True,1,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024805,ORD-00041248,CAR-004,1Z373040578419349,2025-10-04,2025-10-09,,SHIPPED,135.2,80.37,True,6,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00024806,ORD-00041251,CAR-006,1Z243548393270197,2024-05-04,2024-05-09,2024-05-09,DELIVERED,69.3,49.71,True,8,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024807,ORD-00041255,CAR-010,1Z581033542279886,2025-02-05,2025-02-11,2025-02-11,DELIVERED,45.8,107.83,True,4,WH-EAS-03,2026-04-30T04:36:50.726872
SHIP-00024808,ORD-00041256,CAR-001,1Z670549686335038,2025-11-14,2025-11-18,,SHIPPED,40.6,25.83,False,5,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024809,ORD-00041257,CAR-005,1Z532547988608698,2025-05-04,2025-05-10,,SHIPPED,80.5,134.51,True,1,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00024810,ORD-00041259,CAR-008,1Z217353724681135,2026-01-25,2026-01-29,2026-01-29,DELIVERED,78.4,119.87,True,8,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024811,ORD-00041262,CAR-008,1Z688437433347174,2026-04-26,2026-05-01,,SHIPPED,135.9,185.43,False,1,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024812,ORD-00041267,CAR-007,1Z721349114759592,2025-01-16,2025-01-19,2025-01-19,DELIVERED,22.6,16.17,True,8,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00024813,ORD-00041268,CAR-001,1Z513307079264264,2024-05-17,2024-05-19,,SHIPPED,73.8,86.98,False,3,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024814,ORD-00041269,CAR-007,1Z813405545502683,2025-03-15,2025-03-18,2025-03-18,DELIVERED,82.2,44.89,True,9,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024815,ORD-00041274,CAR-008,1Z629079305618662,2025-03-05,2025-03-06,2025-03-06,DELIVERED,2.9,5.04,True,6,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00024816,ORD-00041277,CAR-009,1Z298075833293458,2024-08-06,2024-08-08,,SHIPPED,70.3,82.82,False,10,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024817,ORD-00041278,CAR-010,1Z908622839012703,2024-10-28,2024-10-30,2024-10-30,DELIVERED,73.2,144.06,True,3,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024818,ORD-00041279,CAR-003,1Z060764745572570,2024-06-03,2024-06-08,,SHIPPED,31.4,49.85,True,1,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024819,ORD-00041280,CAR-004,1Z359942698885779,2025-09-24,2025-10-01,2025-10-01,DELIVERED,129.2,321.6,True,5,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024820,ORD-00041281,CAR-006,1Z377705232291445,2025-02-16,2025-02-20,,SHIPPED,107.7,240.85,True,1,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024821,ORD-00041282,CAR-007,1Z099878444190954,2026-02-02,2026-02-06,2026-02-06,DELIVERED,32.4,79.77,True,4,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024822,ORD-00041284,CAR-007,1Z363323528544836,2026-01-08,2026-01-10,2026-01-10,DELIVERED,69.6,36.66,True,10,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024823,ORD-00041286,CAR-002,1Z679021363292738,2025-10-12,2025-10-17,,SHIPPED,11.9,11.22,True,2,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00024824,ORD-00041287,CAR-001,1Z794959740237901,2024-11-18,2024-11-19,2024-11-19,DELIVERED,54.6,29.49,True,10,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024825,ORD-00041288,CAR-010,1Z056574033373381,2024-08-30,2024-09-02,,SHIPPED,44.4,61.89,True,7,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024826,ORD-00041289,CAR-004,1Z025044841932995,2026-01-21,2026-01-27,2026-01-27,DELIVERED,28.3,34.55,True,3,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024827,ORD-00041291,CAR-007,1Z151245048373551,2025-05-19,2025-05-20,2025-05-20,DELIVERED,148.6,213.37,True,3,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024828,ORD-00041292,CAR-005,1Z506976204583523,2025-12-21,2025-12-28,2025-12-28,DELIVERED,47.4,32.42,True,4,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024829,ORD-00041293,CAR-002,1Z362595012304566,2025-10-03,2025-10-06,2025-10-06,DELIVERED,77.2,176.34,True,2,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024830,ORD-00041295,CAR-006,1Z147259523389182,2024-11-01,2024-11-06,2024-11-06,DELIVERED,110.8,273.77,True,9,WH-WES-07,2026-04-30T04:36:50.726872
SHIP-00024831,ORD-00041296,CAR-005,1Z570538260073336,2025-12-13,2025-12-18,2025-12-19,DELIVERED,83.9,110.02,False,4,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00024832,ORD-00041297,CAR-001,1Z180350839269838,2024-09-25,2024-09-30,2024-09-30,DELIVERED,83.3,134.76,True,7,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024833,ORD-00041299,CAR-009,1Z717962635496790,2025-05-25,2025-05-30,,SHIPPED,25.8,18.74,True,1,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024834,ORD-00041300,CAR-009,1Z626154490683929,2024-11-25,2024-12-02,2024-12-02,DELIVERED,9.3,15.92,True,1,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024835,ORD-00041301,CAR-001,1Z793445327857557,2024-09-07,2024-09-13,,SHIPPED,43.3,51.31,True,3,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024836,ORD-00041302,CAR-007,1Z656572996240601,2025-09-23,2025-09-25,2025-09-25,DELIVERED,37.2,68.03,True,5,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024837,ORD-00041303,CAR-005,1Z707627778856275,2024-12-11,2024-12-16,,SHIPPED,85.1,114.3,True,10,WH-EAS-01,2026-04-30T04:36:50.726872
SHIP-00024838,ORD-00041305,CAR-007,1Z067298634340796,2025-02-12,2025-02-15,2025-02-15,DELIVERED,92.6,168.97,True,3,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024839,ORD-00041306,CAR-010,1Z803145511540711,2026-01-03,2026-01-04,2026-01-04,DELIVERED,70.6,94.71,True,5,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024840,ORD-00041309,CAR-004,1Z573760300222626,2025-06-17,2025-06-23,2025-06-23,DELIVERED,80.2,195.01,True,4,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024841,ORD-00041310,CAR-008,1Z399175307135976,2025-04-12,2025-04-15,,SHIPPED,62.9,59.52,False,6,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00024842,ORD-00041311,CAR-002,1Z845020599757739,2026-04-28,2026-05-03,2026-05-03,DELIVERED,52.0,117.15,True,4,WH-EAS-06,2026-04-30T04:36:50.726872
SHIP-00024843,ORD-00041313,CAR-002,1Z404793509592307,2025-05-19,2025-05-22,,SHIPPED,136.4,93.58,True,8,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024844,ORD-00041315,CAR-004,1Z927862781795971,2024-08-09,2024-08-14,2024-08-14,DELIVERED,115.7,252.02,True,2,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024845,ORD-00041316,CAR-005,1Z003439520704216,2025-12-20,2025-12-27,,SHIPPED,26.1,13.06,False,6,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024846,ORD-00041317,CAR-003,1Z017317049202435,2025-10-29,2025-11-04,2025-11-04,DELIVERED,118.5,152.24,True,2,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00024847,ORD-00041319,CAR-010,1Z718337737223309,2025-05-22,2025-05-25,2025-05-25,DELIVERED,142.4,215.88,True,8,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024848,ORD-00041320,CAR-001,1Z044419420872842,2025-04-21,2025-04-23,2025-04-23,DELIVERED,25.4,54.81,True,9,WH-NOR-05,2026-04-30T04:36:50.726872
SHIP-00024849,ORD-00041321,CAR-007,1Z124072860393764,2026-03-31,2026-04-06,,SHIPPED,50.4,107.45,True,8,WH-CEN-10,2026-04-30T04:36:50.726872
SHIP-00024850,ORD-00041323,CAR-010,1Z943635479544377,2024-07-27,2024-07-28,2024-07-28,DELIVERED,124.1,177.12,True,6,WH-SOU-09,2026-04-30T04:36:50.726872
SHIP-00024851,ORD-00041326,CAR-001,1Z849199568402098,2026-02-06,2026-02-10,2026-02-10,DELIVERED,22.9,49.02,True,4,WH-CEN-08,2026-04-30T04:36:50.726872
SHIP-00024852,ORD-00041327,CAR-003,1Z772761620470217,2025-02-07,2025-02-14,,SHIPPED,34.2,30.34,True,7,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024853,ORD-00041330,CAR-010,1Z176786007969202,2025-10-27,2025-10-28,,SHIPPED,82.6,154.6,True,7,WH-NOR-04,2026-04-30T04:36:50.726872
SHIP-00024854,ORD-00041332,CAR-004,1Z666744163567331,2025-10-29,2025-11-05,,SHIPPED,72.2,148.38,True,7,WH-EAS-02,2026-04-30T04:36:50.726872
SHIP-00024855,ORD-00041333,CAR-010,1Z966378980103338,2025-10-05,2025-10-09,,SHIPPED,74.0,120.75,True,6,WH-EAS-06,2026-04-30T04:36:50.726872
