location_id,warehouse_id,zone,aisle,rack,bin,location_type,max_weight_lbs,max_volume_cuft,is_active,_ingested_at
LOC-AS-06-E15-08,WH-EAS-06,ZONE-E,E,15,08,STANDARD,2000,81.4,True,2026-04-30T04:36:50.726872
LOC-EN-08-C29-05,WH-CEN-08,ZONE-C,C,29,05,STANDARD,500,147.9,True,2026-04-30T04:36:50.726872
LOC-EN-10-K02-03,WH-CEN-10,SHIPPING,K,02,03,STANDARD,500,194.9,True,2026-04-30T04:36:50.726872
LOC-OR-05-J02-04,WH-NOR-05,ZONE-D,J,02,04,STANDARD,2000,168.1,True,2026-04-30T04:36:50.726872
LOC-OU-09-D30-03,WH-SOU-09,ZONE-D,D,30,03,BULK,5000,136.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-C01-03,WH-EAS-03,RECEIVING,C,01,03,STANDARD,5000,179.9,True,2026-04-30T04:36:50.726872
LOC-AS-03-D21-04,WH-EAS-03,ZONE-C,D,21,04,STANDARD,5000,42.6,True,2026-04-30T04:36:50.726872
LOC-EN-08-O08-07,WH-CEN-08,SHIPPING,O,08,07,BULK,1000,176.6,True,2026-04-30T04:36:50.726872
LOC-AS-03-K14-01,WH-EAS-03,ZONE-C,K,14,01,STANDARD,5000,192.4,True,2026-04-30T04:36:50.726872
LOC-EN-10-N13-02,WH-CEN-10,ZONE-D,N,13,02,STANDARD,500,86.5,True,2026-04-30T04:36:50.726872
LOC-OR-04-M17-03,WH-NOR-04,SHIPPING,M,17,03,BULK,2000,155.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-C22-03,WH-EAS-03,ZONE-B,C,22,03,STANDARD,2000,72.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-L01-06,WH-WES-07,ZONE-E,L,01,06,OVERSIZE,500,140.5,True,2026-04-30T04:36:50.726872
LOC-AS-03-C17-03,WH-EAS-03,ZONE-A,C,17,03,OVERSIZE,1000,72.2,True,2026-04-30T04:36:50.726872
LOC-EN-08-B18-05,WH-CEN-08,ZONE-B,B,18,05,STANDARD,2000,158.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-E29-01,WH-EAS-03,SHIPPING,E,29,01,STANDARD,500,190.8,True,2026-04-30T04:36:50.726872
LOC-OR-04-N24-05,WH-NOR-04,ZONE-E,N,24,05,OVERSIZE,1000,66.6,True,2026-04-30T04:36:50.726872
LOC-EN-10-C21-02,WH-CEN-10,ZONE-C,C,21,02,STANDARD,5000,192.9,True,2026-04-30T04:36:50.726872
LOC-AS-01-O03-06,WH-EAS-01,ZONE-B,O,03,06,STANDARD,5000,95.0,True,2026-04-30T04:36:50.726872
LOC-OU-09-F01-08,WH-SOU-09,ZONE-C,F,01,08,STANDARD,500,193.1,True,2026-04-30T04:36:50.726872
LOC-EN-08-P20-08,WH-CEN-08,ZONE-D,P,20,08,STANDARD,5000,106.1,True,2026-04-30T04:36:50.726872
LOC-AS-03-E11-04,WH-EAS-03,ZONE-D,E,11,04,OVERSIZE,500,160.2,True,2026-04-30T04:36:50.726872
LOC-OU-09-A13-03,WH-SOU-09,RECEIVING,A,13,03,STANDARD,1000,80.0,True,2026-04-30T04:36:50.726872
LOC-AS-01-L25-07,WH-EAS-01,ZONE-D,L,25,07,BULK,2000,140.3,True,2026-04-30T04:36:50.726872
LOC-AS-01-D06-05,WH-EAS-01,ZONE-E,D,06,05,STANDARD,2000,172.0,True,2026-04-30T04:36:50.726872
LOC-AS-03-M15-07,WH-EAS-03,ZONE-B,M,15,07,STANDARD,2000,45.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-I26-07,WH-EAS-03,SHIPPING,I,26,07,COLD,1000,113.8,True,2026-04-30T04:36:50.726872
LOC-EN-10-D11-07,WH-CEN-10,ZONE-B,D,11,07,STANDARD,2000,45.5,True,2026-04-30T04:36:50.726872
LOC-EN-08-F30-06,WH-CEN-08,ZONE-D,F,30,06,STANDARD,1000,86.7,True,2026-04-30T04:36:50.726872
LOC-OR-04-K17-06,WH-NOR-04,ZONE-A,K,17,06,STANDARD,500,116.4,True,2026-04-30T04:36:50.726872
LOC-AS-06-A21-08,WH-EAS-06,ZONE-E,A,21,08,STANDARD,5000,190.4,True,2026-04-30T04:36:50.726872
LOC-AS-01-K25-08,WH-EAS-01,SHIPPING,K,25,08,STANDARD,2000,52.6,True,2026-04-30T04:36:50.726872
LOC-EN-10-D29-02,WH-CEN-10,SHIPPING,D,29,02,STANDARD,5000,123.8,True,2026-04-30T04:36:50.726872
LOC-OR-04-K19-04,WH-NOR-04,ZONE-C,K,19,04,BULK,500,169.3,True,2026-04-30T04:36:50.726872
LOC-OR-05-C11-05,WH-NOR-05,ZONE-D,C,11,05,STANDARD,2000,48.4,True,2026-04-30T04:36:50.726872
LOC-AS-03-L20-04,WH-EAS-03,SHIPPING,L,20,04,STANDARD,500,55.2,True,2026-04-30T04:36:50.726872
LOC-AS-06-B01-05,WH-EAS-06,SHIPPING,B,01,05,STANDARD,500,63.9,True,2026-04-30T04:36:50.726872
LOC-AS-02-B25-06,WH-EAS-02,ZONE-B,B,25,06,STANDARD,500,142.3,True,2026-04-30T04:36:50.726872
LOC-OU-09-B20-03,WH-SOU-09,SHIPPING,B,20,03,STANDARD,2000,78.6,True,2026-04-30T04:36:50.726872
LOC-OU-09-L13-03,WH-SOU-09,ZONE-B,L,13,03,HAZMAT,5000,89.1,True,2026-04-30T04:36:50.726872
LOC-EN-10-N26-08,WH-CEN-10,ZONE-E,N,26,08,STANDARD,2000,173.9,True,2026-04-30T04:36:50.726872
LOC-AS-06-K24-05,WH-EAS-06,ZONE-E,K,24,05,STANDARD,5000,193.3,True,2026-04-30T04:36:50.726872
LOC-AS-06-J06-03,WH-EAS-06,ZONE-C,J,06,03,OVERSIZE,500,193.9,True,2026-04-30T04:36:50.726872
LOC-ES-07-K01-03,WH-WES-07,SHIPPING,K,01,03,STANDARD,500,18.1,True,2026-04-30T04:36:50.726872
LOC-AS-06-H19-04,WH-EAS-06,ZONE-A,H,19,04,OVERSIZE,1000,132.1,True,2026-04-30T04:36:50.726872
LOC-AS-02-K28-06,WH-EAS-02,ZONE-A,K,28,06,STANDARD,2000,74.6,True,2026-04-30T04:36:50.726872
LOC-OR-04-N18-03,WH-NOR-04,RECEIVING,N,18,03,STANDARD,2000,64.0,True,2026-04-30T04:36:50.726872
LOC-EN-10-M13-08,WH-CEN-10,ZONE-B,M,13,08,STANDARD,1000,90.4,True,2026-04-30T04:36:50.726872
LOC-EN-08-J21-07,WH-CEN-08,ZONE-B,J,21,07,BULK,1000,79.6,True,2026-04-30T04:36:50.726872
LOC-AS-03-L10-04,WH-EAS-03,ZONE-A,L,10,04,STANDARD,1000,144.4,True,2026-04-30T04:36:50.726872
LOC-AS-02-E07-02,WH-EAS-02,ZONE-B,E,07,02,STANDARD,1000,176.9,True,2026-04-30T04:36:50.726872
LOC-OR-05-C02-07,WH-NOR-05,RECEIVING,C,02,07,STANDARD,500,108.7,True,2026-04-30T04:36:50.726872
LOC-EN-08-F07-08,WH-CEN-08,ZONE-C,F,07,08,STANDARD,1000,155.7,True,2026-04-30T04:36:50.726872
LOC-AS-02-O06-03,WH-EAS-02,ZONE-C,O,06,03,STANDARD,2000,59.5,False,2026-04-30T04:36:50.726872
LOC-OU-09-I16-03,WH-SOU-09,ZONE-D,I,16,03,STANDARD,500,71.8,True,2026-04-30T04:36:50.726872
LOC-OU-09-O13-04,WH-SOU-09,RECEIVING,O,13,04,STANDARD,500,114.4,True,2026-04-30T04:36:50.726872
LOC-EN-08-D21-08,WH-CEN-08,ZONE-B,D,21,08,STANDARD,1000,47.7,True,2026-04-30T04:36:50.726872
LOC-OR-04-F27-01,WH-NOR-04,ZONE-C,F,27,01,STANDARD,1000,119.6,True,2026-04-30T04:36:50.726872
LOC-EN-10-G24-07,WH-CEN-10,ZONE-B,G,24,07,OVERSIZE,5000,161.9,True,2026-04-30T04:36:50.726872
LOC-EN-10-C21-05,WH-CEN-10,ZONE-B,C,21,05,STANDARD,1000,54.9,True,2026-04-30T04:36:50.726872
LOC-AS-06-H26-04,WH-EAS-06,ZONE-C,H,26,04,STANDARD,2000,60.7,True,2026-04-30T04:36:50.726872
LOC-EN-08-P08-03,WH-CEN-08,SHIPPING,P,08,03,STANDARD,1000,189.0,True,2026-04-30T04:36:50.726872
LOC-OR-05-I19-08,WH-NOR-05,ZONE-E,I,19,08,BULK,500,44.3,True,2026-04-30T04:36:50.726872
LOC-EN-10-O01-03,WH-CEN-10,ZONE-E,O,01,03,STANDARD,500,40.8,True,2026-04-30T04:36:50.726872
LOC-EN-10-O25-08,WH-CEN-10,RECEIVING,O,25,08,STANDARD,5000,144.5,True,2026-04-30T04:36:50.726872
LOC-AS-03-H05-03,WH-EAS-03,ZONE-A,H,05,03,BULK,500,35.6,True,2026-04-30T04:36:50.726872
LOC-AS-01-G06-01,WH-EAS-01,ZONE-A,G,06,01,STANDARD,5000,125.3,True,2026-04-30T04:36:50.726872
LOC-EN-08-O12-04,WH-CEN-08,RECEIVING,O,12,04,BULK,2000,136.8,True,2026-04-30T04:36:50.726872
LOC-OR-04-M30-01,WH-NOR-04,SHIPPING,M,30,01,BULK,500,48.4,True,2026-04-30T04:36:50.726872
LOC-OR-05-H30-07,WH-NOR-05,RECEIVING,H,30,07,STANDARD,2000,30.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-G28-02,WH-EAS-03,ZONE-A,G,28,02,BULK,1000,158.1,True,2026-04-30T04:36:50.726872
LOC-EN-10-L22-01,WH-CEN-10,ZONE-A,L,22,01,STANDARD,5000,62.7,True,2026-04-30T04:36:50.726872
LOC-OU-09-G02-04,WH-SOU-09,ZONE-A,G,02,04,STANDARD,5000,25.7,True,2026-04-30T04:36:50.726872
LOC-EN-08-C20-02,WH-CEN-08,ZONE-B,C,20,02,STANDARD,1000,149.0,True,2026-04-30T04:36:50.726872
LOC-AS-03-D28-08,WH-EAS-03,ZONE-D,D,28,08,STANDARD,1000,20.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-D04-07,WH-EAS-02,ZONE-D,D,04,07,STANDARD,1000,18.0,True,2026-04-30T04:36:50.726872
LOC-AS-01-O05-06,WH-EAS-01,RECEIVING,O,05,06,BULK,5000,187.2,True,2026-04-30T04:36:50.726872
LOC-EN-10-G02-05,WH-CEN-10,ZONE-E,G,02,05,STANDARD,5000,74.1,True,2026-04-30T04:36:50.726872
LOC-AS-03-O21-05,WH-EAS-03,SHIPPING,O,21,05,STANDARD,1000,155.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-C10-01,WH-EAS-02,SHIPPING,C,10,01,STANDARD,5000,128.8,True,2026-04-30T04:36:50.726872
LOC-AS-06-A19-06,WH-EAS-06,ZONE-B,A,19,06,STANDARD,2000,81.4,True,2026-04-30T04:36:50.726872
LOC-EN-10-G23-06,WH-CEN-10,ZONE-C,G,23,06,BULK,500,164.0,True,2026-04-30T04:36:50.726872
LOC-AS-01-G23-06,WH-EAS-01,ZONE-B,G,23,06,BULK,5000,166.5,True,2026-04-30T04:36:50.726872
LOC-OR-04-O04-03,WH-NOR-04,ZONE-C,O,04,03,STANDARD,2000,114.4,True,2026-04-30T04:36:50.726872
LOC-ES-07-J25-03,WH-WES-07,ZONE-B,J,25,03,BULK,2000,188.9,True,2026-04-30T04:36:50.726872
LOC-AS-03-A05-08,WH-EAS-03,ZONE-A,A,05,08,STANDARD,2000,126.7,True,2026-04-30T04:36:50.726872
LOC-OU-09-P09-01,WH-SOU-09,ZONE-B,P,09,01,STANDARD,500,94.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-N14-01,WH-EAS-02,ZONE-D,N,14,01,STANDARD,1000,173.4,True,2026-04-30T04:36:50.726872
LOC-AS-02-K11-05,WH-EAS-02,SHIPPING,K,11,05,STANDARD,500,52.1,True,2026-04-30T04:36:50.726872
LOC-OR-05-B08-01,WH-NOR-05,ZONE-A,B,08,01,STANDARD,2000,182.5,True,2026-04-30T04:36:50.726872
LOC-EN-08-O12-07,WH-CEN-08,SHIPPING,O,12,07,STANDARD,500,80.5,True,2026-04-30T04:36:50.726872
LOC-AS-06-L10-07,WH-EAS-06,SHIPPING,L,10,07,STANDARD,1000,57.7,True,2026-04-30T04:36:50.726872
LOC-AS-03-I15-07,WH-EAS-03,ZONE-A,I,15,07,STANDARD,500,156.1,True,2026-04-30T04:36:50.726872
LOC-OU-09-D02-04,WH-SOU-09,ZONE-A,D,02,04,BULK,5000,115.2,True,2026-04-30T04:36:50.726872
LOC-ES-07-I25-02,WH-WES-07,ZONE-D,I,25,02,STANDARD,500,113.4,True,2026-04-30T04:36:50.726872
LOC-AS-06-O04-03,WH-EAS-06,ZONE-E,O,04,03,STANDARD,500,195.1,True,2026-04-30T04:36:50.726872
LOC-EN-08-C07-01,WH-CEN-08,ZONE-D,C,07,01,STANDARD,1000,20.2,True,2026-04-30T04:36:50.726872
LOC-AS-06-C02-05,WH-EAS-06,ZONE-C,C,02,05,OVERSIZE,2000,103.5,True,2026-04-30T04:36:50.726872
LOC-ES-07-F04-04,WH-WES-07,ZONE-A,F,04,04,STANDARD,5000,44.5,True,2026-04-30T04:36:50.726872
LOC-OU-09-L15-07,WH-SOU-09,RECEIVING,L,15,07,STANDARD,2000,104.3,True,2026-04-30T04:36:50.726872
LOC-OU-09-A11-04,WH-SOU-09,RECEIVING,A,11,04,BULK,1000,125.3,True,2026-04-30T04:36:50.726872
LOC-EN-08-I27-07,WH-CEN-08,ZONE-D,I,27,07,STANDARD,1000,25.0,True,2026-04-30T04:36:50.726872
LOC-OU-09-H27-03,WH-SOU-09,RECEIVING,H,27,03,COLD,500,16.1,False,2026-04-30T04:36:50.726872
LOC-ES-07-N14-02,WH-WES-07,ZONE-C,N,14,02,OVERSIZE,500,153.5,True,2026-04-30T04:36:50.726872
LOC-AS-01-O19-08,WH-EAS-01,RECEIVING,O,19,08,STANDARD,2000,17.1,True,2026-04-30T04:36:50.726872
LOC-OR-05-H18-02,WH-NOR-05,SHIPPING,H,18,02,BULK,2000,119.1,True,2026-04-30T04:36:50.726872
LOC-AS-02-K26-03,WH-EAS-02,ZONE-A,K,26,03,STANDARD,500,163.5,True,2026-04-30T04:36:50.726872
LOC-EN-10-P30-07,WH-CEN-10,SHIPPING,P,30,07,STANDARD,5000,131.4,True,2026-04-30T04:36:50.726872
LOC-OR-04-O19-08,WH-NOR-04,RECEIVING,O,19,08,STANDARD,5000,82.6,True,2026-04-30T04:36:50.726872
LOC-OR-05-D14-07,WH-NOR-05,ZONE-A,D,14,07,STANDARD,5000,64.5,True,2026-04-30T04:36:50.726872
LOC-EN-08-I08-04,WH-CEN-08,SHIPPING,I,08,04,STANDARD,2000,93.0,True,2026-04-30T04:36:50.726872
LOC-OU-09-J19-02,WH-SOU-09,ZONE-E,J,19,02,STANDARD,500,22.7,True,2026-04-30T04:36:50.726872
LOC-OR-05-F29-07,WH-NOR-05,SHIPPING,F,29,07,OVERSIZE,1000,15.0,True,2026-04-30T04:36:50.726872
LOC-OU-09-O27-03,WH-SOU-09,ZONE-A,O,27,03,STANDARD,500,169.8,True,2026-04-30T04:36:50.726872
LOC-AS-01-I04-02,WH-EAS-01,ZONE-B,I,04,02,STANDARD,5000,181.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-O01-05,WH-EAS-02,RECEIVING,O,01,05,STANDARD,500,194.4,True,2026-04-30T04:36:50.726872
LOC-OR-05-J18-03,WH-NOR-05,ZONE-B,J,18,03,BULK,5000,189.9,True,2026-04-30T04:36:50.726872
LOC-OU-09-H19-08,WH-SOU-09,ZONE-E,H,19,08,STANDARD,500,112.4,True,2026-04-30T04:36:50.726872
LOC-AS-01-I18-01,WH-EAS-01,ZONE-D,I,18,01,STANDARD,5000,136.7,True,2026-04-30T04:36:50.726872
LOC-AS-03-G13-02,WH-EAS-03,ZONE-C,G,13,02,STANDARD,500,155.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-P22-05,WH-EAS-03,SHIPPING,P,22,05,STANDARD,5000,116.3,True,2026-04-30T04:36:50.726872
LOC-EN-08-M19-08,WH-CEN-08,RECEIVING,M,19,08,STANDARD,2000,18.2,True,2026-04-30T04:36:50.726872
LOC-AS-02-I29-02,WH-EAS-02,SHIPPING,I,29,02,STANDARD,500,77.4,True,2026-04-30T04:36:50.726872
LOC-OU-09-H06-08,WH-SOU-09,ZONE-C,H,06,08,STANDARD,1000,73.3,True,2026-04-30T04:36:50.726872
LOC-AS-02-O19-07,WH-EAS-02,ZONE-B,O,19,07,STANDARD,500,178.1,True,2026-04-30T04:36:50.726872
LOC-OR-05-M13-04,WH-NOR-05,RECEIVING,M,13,04,STANDARD,5000,14.9,True,2026-04-30T04:36:50.726872
LOC-OR-05-E03-08,WH-NOR-05,ZONE-A,E,03,08,STANDARD,2000,29.4,True,2026-04-30T04:36:50.726872
LOC-AS-06-H27-07,WH-EAS-06,ZONE-C,H,27,07,STANDARD,1000,10.1,True,2026-04-30T04:36:50.726872
LOC-OR-04-I18-07,WH-NOR-04,ZONE-E,I,18,07,STANDARD,1000,126.7,True,2026-04-30T04:36:50.726872
LOC-AS-03-I13-08,WH-EAS-03,ZONE-B,I,13,08,OVERSIZE,5000,124.4,True,2026-04-30T04:36:50.726872
LOC-AS-01-C03-05,WH-EAS-01,ZONE-A,C,03,05,STANDARD,500,121.4,True,2026-04-30T04:36:50.726872
LOC-OR-04-L22-03,WH-NOR-04,SHIPPING,L,22,03,COLD,5000,30.5,True,2026-04-30T04:36:50.726872
LOC-ES-07-A11-03,WH-WES-07,ZONE-B,A,11,03,STANDARD,2000,71.0,True,2026-04-30T04:36:50.726872
LOC-ES-07-K25-01,WH-WES-07,ZONE-B,K,25,01,STANDARD,2000,152.6,True,2026-04-30T04:36:50.726872
LOC-OR-05-D20-02,WH-NOR-05,ZONE-D,D,20,02,STANDARD,500,175.9,True,2026-04-30T04:36:50.726872
LOC-OR-05-A26-07,WH-NOR-05,ZONE-D,A,26,07,BULK,5000,153.6,True,2026-04-30T04:36:50.726872
LOC-AS-02-E23-05,WH-EAS-02,ZONE-E,E,23,05,STANDARD,500,113.9,True,2026-04-30T04:36:50.726872
LOC-AS-01-M15-03,WH-EAS-01,ZONE-A,M,15,03,STANDARD,5000,61.5,True,2026-04-30T04:36:50.726872
LOC-AS-02-H27-06,WH-EAS-02,ZONE-E,H,27,06,STANDARD,5000,129.1,True,2026-04-30T04:36:50.726872
LOC-OU-09-N20-04,WH-SOU-09,RECEIVING,N,20,04,OVERSIZE,5000,142.3,True,2026-04-30T04:36:50.726872
LOC-OR-05-M19-05,WH-NOR-05,RECEIVING,M,19,05,COLD,500,72.2,True,2026-04-30T04:36:50.726872
LOC-AS-06-B04-02,WH-EAS-06,ZONE-E,B,04,02,STANDARD,1000,21.1,True,2026-04-30T04:36:50.726872
LOC-EN-08-L08-07,WH-CEN-08,RECEIVING,L,08,07,STANDARD,500,23.4,True,2026-04-30T04:36:50.726872
LOC-AS-01-H27-07,WH-EAS-01,ZONE-B,H,27,07,STANDARD,1000,88.1,True,2026-04-30T04:36:50.726872
LOC-AS-03-D17-05,WH-EAS-03,ZONE-C,D,17,05,STANDARD,500,82.0,True,2026-04-30T04:36:50.726872
LOC-AS-01-J26-03,WH-EAS-01,ZONE-C,J,26,03,STANDARD,2000,44.0,True,2026-04-30T04:36:50.726872
LOC-ES-07-M22-05,WH-WES-07,SHIPPING,M,22,05,COLD,5000,92.0,True,2026-04-30T04:36:50.726872
LOC-AS-06-N09-03,WH-EAS-06,ZONE-A,N,09,03,BULK,2000,69.8,True,2026-04-30T04:36:50.726872
LOC-EN-08-O11-01,WH-CEN-08,ZONE-E,O,11,01,STANDARD,2000,155.9,True,2026-04-30T04:36:50.726872
LOC-OR-04-A14-03,WH-NOR-04,ZONE-B,A,14,03,COLD,2000,59.0,True,2026-04-30T04:36:50.726872
LOC-ES-07-E28-03,WH-WES-07,SHIPPING,E,28,03,STANDARD,2000,20.3,True,2026-04-30T04:36:50.726872
LOC-AS-06-L08-01,WH-EAS-06,ZONE-A,L,08,01,STANDARD,5000,40.5,True,2026-04-30T04:36:50.726872
LOC-AS-03-E10-03,WH-EAS-03,SHIPPING,E,10,03,BULK,5000,193.2,True,2026-04-30T04:36:50.726872
LOC-EN-08-J13-03,WH-CEN-08,SHIPPING,J,13,03,STANDARD,500,84.1,True,2026-04-30T04:36:50.726872
LOC-AS-03-I23-02,WH-EAS-03,ZONE-A,I,23,02,STANDARD,2000,111.3,True,2026-04-30T04:36:50.726872
LOC-ES-07-B01-01,WH-WES-07,ZONE-A,B,01,01,STANDARD,5000,101.4,True,2026-04-30T04:36:50.726872
LOC-OU-09-E07-02,WH-SOU-09,ZONE-B,E,07,02,STANDARD,2000,94.4,True,2026-04-30T04:36:50.726872
LOC-AS-01-I15-03,WH-EAS-01,RECEIVING,I,15,03,STANDARD,2000,172.0,True,2026-04-30T04:36:50.726872
LOC-ES-07-C05-02,WH-WES-07,ZONE-B,C,05,02,STANDARD,2000,53.5,True,2026-04-30T04:36:50.726872
LOC-EN-08-K08-07,WH-CEN-08,ZONE-C,K,08,07,STANDARD,5000,174.6,True,2026-04-30T04:36:50.726872
LOC-EN-08-L27-03,WH-CEN-08,ZONE-C,L,27,03,OVERSIZE,1000,68.9,True,2026-04-30T04:36:50.726872
LOC-OU-09-H17-06,WH-SOU-09,ZONE-C,H,17,06,STANDARD,2000,19.0,True,2026-04-30T04:36:50.726872
LOC-ES-07-I10-06,WH-WES-07,ZONE-C,I,10,06,STANDARD,2000,150.6,True,2026-04-30T04:36:50.726872
LOC-AS-02-D05-04,WH-EAS-02,ZONE-B,D,05,04,HAZMAT,5000,64.2,True,2026-04-30T04:36:50.726872
LOC-EN-08-C15-08,WH-CEN-08,SHIPPING,C,15,08,STANDARD,1000,56.2,True,2026-04-30T04:36:50.726872
LOC-AS-03-P06-01,WH-EAS-03,ZONE-B,P,06,01,COLD,5000,140.2,True,2026-04-30T04:36:50.726872
LOC-EN-08-L23-01,WH-CEN-08,RECEIVING,L,23,01,STANDARD,500,125.3,True,2026-04-30T04:36:50.726872
LOC-OR-04-B09-06,WH-NOR-04,RECEIVING,B,09,06,STANDARD,500,83.5,False,2026-04-30T04:36:50.726872
LOC-OR-04-K24-03,WH-NOR-04,ZONE-C,K,24,03,STANDARD,1000,72.9,True,2026-04-30T04:36:50.726872
LOC-OR-05-A02-02,WH-NOR-05,ZONE-E,A,02,02,STANDARD,5000,93.7,True,2026-04-30T04:36:50.726872
LOC-OU-09-C27-07,WH-SOU-09,ZONE-C,C,27,07,OVERSIZE,2000,58.3,True,2026-04-30T04:36:50.726872
LOC-AS-06-I09-07,WH-EAS-06,ZONE-A,I,09,07,BULK,1000,165.7,True,2026-04-30T04:36:50.726872
LOC-AS-02-P20-04,WH-EAS-02,ZONE-D,P,20,04,BULK,500,13.0,True,2026-04-30T04:36:50.726872
LOC-AS-06-H21-02,WH-EAS-06,ZONE-B,H,21,02,STANDARD,2000,176.1,True,2026-04-30T04:36:50.726872
LOC-EN-10-N19-03,WH-CEN-10,SHIPPING,N,19,03,STANDARD,500,68.2,False,2026-04-30T04:36:50.726872
LOC-EN-08-E27-08,WH-CEN-08,ZONE-A,E,27,08,STANDARD,5000,139.4,True,2026-04-30T04:36:50.726872
LOC-OR-04-B26-02,WH-NOR-04,SHIPPING,B,26,02,BULK,5000,145.0,True,2026-04-30T04:36:50.726872
LOC-AS-03-G27-04,WH-EAS-03,ZONE-E,G,27,04,STANDARD,1000,55.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-D21-08,WH-EAS-03,ZONE-A,D,21,08,STANDARD,1000,189.3,True,2026-04-30T04:36:50.726872
LOC-AS-03-B23-04,WH-EAS-03,ZONE-B,B,23,04,STANDARD,500,165.1,True,2026-04-30T04:36:50.726872
LOC-OR-04-F29-01,WH-NOR-04,ZONE-A,F,29,01,STANDARD,5000,97.6,True,2026-04-30T04:36:50.726872
LOC-AS-01-A17-08,WH-EAS-01,RECEIVING,A,17,08,STANDARD,500,114.1,True,2026-04-30T04:36:50.726872
LOC-OR-04-L13-02,WH-NOR-04,ZONE-C,L,13,02,STANDARD,1000,180.6,True,2026-04-30T04:36:50.726872
LOC-AS-06-H21-02,WH-EAS-06,ZONE-E,H,21,02,STANDARD,500,159.4,True,2026-04-30T04:36:50.726872
LOC-OU-09-E07-06,WH-SOU-09,ZONE-C,E,07,06,STANDARD,2000,168.1,True,2026-04-30T04:36:50.726872
LOC-AS-01-A07-01,WH-EAS-01,ZONE-D,A,07,01,BULK,5000,184.0,True,2026-04-30T04:36:50.726872
LOC-OR-05-K24-07,WH-NOR-05,ZONE-D,K,24,07,BULK,2000,13.7,True,2026-04-30T04:36:50.726872
LOC-ES-07-N29-07,WH-WES-07,ZONE-D,N,29,07,STANDARD,500,12.5,True,2026-04-30T04:36:50.726872
LOC-AS-06-J28-02,WH-EAS-06,RECEIVING,J,28,02,STANDARD,1000,197.5,True,2026-04-30T04:36:50.726872
LOC-EN-08-K04-07,WH-CEN-08,ZONE-E,K,04,07,BULK,2000,156.8,True,2026-04-30T04:36:50.726872
LOC-OU-09-A12-04,WH-SOU-09,ZONE-D,A,12,04,STANDARD,1000,65.9,True,2026-04-30T04:36:50.726872
LOC-OU-09-M06-07,WH-SOU-09,ZONE-E,M,06,07,STANDARD,500,110.3,True,2026-04-30T04:36:50.726872
LOC-OU-09-D16-08,WH-SOU-09,SHIPPING,D,16,08,STANDARD,2000,15.8,True,2026-04-30T04:36:50.726872
LOC-ES-07-F12-08,WH-WES-07,SHIPPING,F,12,08,STANDARD,5000,180.4,True,2026-04-30T04:36:50.726872
LOC-EN-10-H05-01,WH-CEN-10,ZONE-A,H,05,01,STANDARD,2000,96.4,True,2026-04-30T04:36:50.726872
LOC-OU-09-F13-01,WH-SOU-09,ZONE-C,F,13,01,OVERSIZE,500,154.6,False,2026-04-30T04:36:50.726872
LOC-EN-10-L30-03,WH-CEN-10,ZONE-A,L,30,03,BULK,2000,73.8,True,2026-04-30T04:36:50.726872
LOC-AS-02-O16-08,WH-EAS-02,ZONE-C,O,16,08,BULK,1000,102.8,True,2026-04-30T04:36:50.726872
LOC-AS-03-C04-03,WH-EAS-03,ZONE-C,C,04,03,STANDARD,5000,188.6,True,2026-04-30T04:36:50.726872
LOC-AS-03-F05-08,WH-EAS-03,ZONE-C,F,05,08,STANDARD,500,95.4,True,2026-04-30T04:36:50.726872
LOC-OR-05-L09-03,WH-NOR-05,ZONE-A,L,09,03,BULK,2000,139.4,True,2026-04-30T04:36:50.726872
LOC-AS-01-K14-03,WH-EAS-01,ZONE-A,K,14,03,BULK,1000,34.0,True,2026-04-30T04:36:50.726872
LOC-EN-08-A23-01,WH-CEN-08,RECEIVING,A,23,01,STANDARD,5000,51.7,True,2026-04-30T04:36:50.726872
LOC-AS-06-N09-01,WH-EAS-06,ZONE-D,N,09,01,STANDARD,1000,62.9,True,2026-04-30T04:36:50.726872
LOC-AS-03-F30-06,WH-EAS-03,RECEIVING,F,30,06,COLD,2000,11.0,True,2026-04-30T04:36:50.726872
LOC-OU-09-F06-05,WH-SOU-09,RECEIVING,F,06,05,STANDARD,500,35.9,True,2026-04-30T04:36:50.726872
LOC-ES-07-L01-08,WH-WES-07,ZONE-A,L,01,08,STANDARD,2000,189.2,True,2026-04-30T04:36:50.726872
LOC-AS-01-C04-06,WH-EAS-01,ZONE-A,C,04,06,STANDARD,5000,178.3,True,2026-04-30T04:36:50.726872
LOC-AS-02-K06-07,WH-EAS-02,ZONE-A,K,06,07,BULK,500,151.3,True,2026-04-30T04:36:50.726872
